"@title","English"
"#00666","The pinnacle of the iconic Japanese dish. Only the finest materials go into making this highly coveted delicacy."
"#00667","Toast"
"#00668","French Fries"
"#00669","Hamburger"
"#00670","Pizza Toast"
"#00671","Pizza"
"#00672","Ice Cream"
"#00673","Parfait"
"#00674","Chocolate Parfait"
"#00675","Berry Parfait"
"#00676","Pudding"
"#00677","Doughnut"
"#00678","Gold Ice Cream"
"#00679","Ice cream was never richer."
"#00680","Grand Opening!"
"#00681","There's a newcomer to the restaurant world: a bistro called ""<0>.""<br><br>When we asked for a comment, the manager's assistant replied that they hope to ""provide the kind of service and delicious food that will make any customer smile."" A tall order, but it appears we can expect great things from <0> in the future."
"#00682","A New Dish"
"#00683","A new dish has debuted at <0>, the restaurant that our editorial staff has been watching since its grand opening. The addition hasn't escape the notice of local foodies, including Mr. I.M. Eaton Fries, who commented between bites that he would be stopping by the next chance he got.<br><br><0> is said to be developing other new dishes as well, so we will be watching their progress with interest."
"#00684","100th Customer"
"#00685","<0> has served its 100th customer!"
"#00686","Steady Management"
"#00687","One of the restaurants frequented by our editorial staff has been doing so well recently that one might think the national economic downturn was over. They've added new employees, for a total of 6 top-class staff members. Indeed, it can be said that having sufficient help is the key to smooth customer service.<br><br>""We want to provide the best service you can get anywhere,"" said the manager's assistant with an inscrutable expression."
"#00688","A Second Location"
"#00689","We have just learned that the popular restaurant <0> has opened a new location.<br><br>Their success can be attributed to smart management techniques, according to the manager's assistant. ""We just keep growing, and it's all thanks to the boss's management,"" she said bashfully. The day when a <0> location opens up in your town may not be far away. We plan to keep a close eye on <0> in the future."
"#00690","A Third Location"
"#00691","Readers of the Daily Eater are no doubt familiar with <0> but may be surprised to learn that the popular eatery has opened a third location.<br><br>Restaurant industry insiders have commented that the new location was opened only after thorough research and preparation, all performed under a veil of secrecy.<br><br>""We owe all of our success to the boss,"" said the manager's assistant. ""Well, and me, too. I'm kind of an expert on restaurant management, you know..."" she said before launching into a lengthy request for a column of her own in our paper."
"#00692","Expanding Already?"
"#00693","Sources say that the popular restaurant <0> has received permission from the Restaurant Association to expand. This will make it possible to increase the size of its building and also increase the number of dishes it can serve.<br><br>""If you move, you have to start again from a small size,"" explained a building management expert. ""So expanding a location shows that you're ready to stay there for the long haul. Don't forget to use Bearington Construction for all your remodeling needs!"" he said, licking honey from his paws."
"#00694","Customer Satisfaction"
"#00695","Our editorial staff recently conducted a man-on-the-street survey. The results indicate that nearly all customers rate restaurants that they visit.<br><br>Unsurprisingly, the taste of the food has a major effect on this score, with customers paying attention to even minor details like whether a dish seems good for their health or whether it smells good. Research and experimentation will likely be necessary to fully meet customers' needs. It won't be easy, but as the saying goes, ""Rome didn't invent spaghetti in a day."""
"#00696","Bearington Construction"
"#00697","It seems that Bearington Construction, which has been hit hard by the recent economic downturn, is canvassing local businesses looking for work. In particular, they are visiting businesses with a large amount of capital, many employees, and many menu items.<br><br>""I know times are tough for everyone, but we're looking to help qualified businesses expand their locations,"" said the CEO of Bearington Construction, his paw apparently caught in the jar of honey he had been eating. Keep an eye out for him."
"#00698","A Perfect Score"
"#00699","Incredibly, one of the restaurants frequented by our editorial staff has received a perfect score of 100 points! We asked the customer in question for a comment. ""The food kept getting better each time I went there. Before I knew it, I had given them a 100! I can't wait to tell my friends about this place!""<br><br>The higher the score, the more likely a customer is to eat in a group or recommend a restaurant to friends, so managers would do well to keep an eye on their scores."
"#00700","A Villain Reappears?!"
"#00701","We have just learned that Wairobot, the criminal robot who had long been confined to police hospital, has escaped. It seems that while in hiding he received an invitation to a certain restaurant and, upon sampling their dishes, was completely restored to health.<br><br>The Space Police, who had recently issued a warning to citizens not to feed Wairobot if he was encountered, have been desperately searching for the fugitive. ""It's our fault that he escaped,"" said a police representative between mouthfuls of ramen noodles. ""Now we just have to try to find him before he reproduces..."" Will Wairobot be captured in time? We're on the edge of our seats."
"#00702","Staff Skills"
"#00703","As the manager of a restaurant, the abilities of your staff may be the biggest factor in your success. We recently asked the chairman of the National Gourmet Association about the most important abilities of restaurant staff.<br><br>According to the chairman, increasing staff members' Speed will reduce the amount of time it takes them to reach customers, allowing them to serve more in the same amount of time. Increasing Appeal will improve your customers' moods. And increasing Cooking will have a positive effect on your dishes.<br><br>""And don't forget to train and level up your staff members every day!"" cried the chairman emphatically."
"#00704","A War for New Customers?!"
"#00705","Attracting new customers is important for any business, and restaurants are no exception. Eateries today are using every method available to them to bring more customers through their doors.<br><br>In particular, <0> has been using ideas from customers to start new services and events, allowing them to greatly boost their customer base. And it seems that the higher customers rate a restaurant, the more likely they are to come up with ideas to promote it. After all, who would know better than the customers themselves?"
"#00706","Treat Local Customers Right"
"#00707","Dummy"
"#00708","What Are Energy Points?"
"#00709","As you may know, Energy Points are stored up when staff members take a break at work. Local professor Energio Energion has been studying Energy Points for years, so we asked him for more information.<br><br>""The more Energy someone has, the more likely they are to find something different when they go outside,"" said the professor after a rambling 4-hour introduction.<br><br>He went on to add that some jobs are more likely to make practical and valuable discoveries, but taking a little time to recover Energy first can result in greater effectiveness than usual. When your staff's Energy bar is full, that may be the best time to go looking for new ingredients."
"#00710","Big Tables"
"#00711","While 4-person tables are the foundation of any restaurant's income, in some cases they may not be the best choice. ""People who don't have friends with them won't sit at big tables,"" said a professor at the State University of Table Studies. ""And even people who have many friends have to be satisfied with a restaurant, or..."" He then trailed off into some indecipherable mumblings. In any case, it seems that watching your customers' behavior and choosing table sizes accordingly is a good idea."
"#00712","A Big Hit"
"#00713","Our continuing series of articles about the attractions of <0> has been a big success. The series, which started by describing how the restaurant got its start, has grown in scope beyond our wildest expectations.<br><br>We rarely praise specific restaurants, but perhaps you could sense our reporter's enthusiasm as you read. <br><br>Well, what are you waiting for? Why not pay <0> a visit?"
"#00714","A great combination."
"#00715","Carry Capacity 1"
"#00716","Carry Food"
"#00717","Boosts food carrying capacity.<br>Only effective on the floor."
"#00718","=MID(#00715,1,-1)&'2'"
"#00719","=MID(#00715,1,-1)&'3'"
"#00720","=MID(#00715,1,-1)&'4'"
"#00721","=MID(#00715,1,-1)&'5'"
"#00722","Movement Speed 1"
"#00723","Walk Fast"
"#00724","Move faster in the restaurant.<br>Really boosts efficiency!"
"#00725","=MID(#00722,1,-1)&'2'"
"#00726","=MID(#00722,1,-1)&'3'"
"#00727","=MID(#00722,1,-1)&'4'"
"#00728","=MID(#00722,1,-1)&'5'"
"#00729","Perception 1"
"#00730","Food Info"
"#00731","Make discoveries when<br>looking for ingredients."
"#00732","=MID(#00729,1,-1)&'2'"
"#00733","=MID(#00729,1,-1)&'3'"
"#00734","Youth Idol 1"
"#00735","Hip Talk"
"#00736","Boosts <co=dd0806>popularity with<br>students</co>."
"#00737","=MID(#00734,1,-1)&'2'"
"#00738","=MID(#00734,1,-1)&'3'"
"#00739","Charm 1"
"#00740","Nice Smile"
"#00741","A charming smile boosts<br><co=dd0806>popularity with young people</co>."
"#00742","=MID(#00739,1,-1)&'2'"
"#00743","=MID(#00739,1,-1)&'3'"
"#00744","Manners 1"
"#00745","Good Manners"
"#00746","A relaxing mood boosts<br><co=dd0806>popularity with businessmen</co>."
"#00747","=MID(#00744,1,-1)&'2'"
"#00748","=MID(#00744,1,-1)&'3'"
"#00749","Chitchat 1"
"#00750","Gossip"
"#00751","The latest gossip boosts<br><co=dd0806>popularity with housewives</co>."
"#00752","=MID(#00749,1,-1)&'2'"
"#00753","=MID(#00749,1,-1)&'3'"
"#00754","Listening 1"
"#00755","Listener"
"#00756","Easy to talk to, boosting<br><co=dd0806>popularity with the elderly</co>."
"#00757","=MID(#00754,1,-1)&'2'"
"#00758","=MID(#00754,1,-1)&'3'"
"#00759","Linguist 1"
"#00760","Linguist"
"#00761","Boosts <co=dd0806>popularity with<br>tourists</co>."
"#00762","=MID(#00759,1,-1)&'2'"
"#00763","=MID(#00759,1,-1)&'3'"
"#00764","Boosts<co=dd0806> popularity with<br>tourists</co>."
"#00765","EXP Boost 1"
"#00766","EXP Up"
"#00767","Slightly increases acquired EXP,<br>making it easier to level up."
"#00768","=MID(#00765,1,-1)&'2'"
"#00769","Increases acquired EXP,<br>making it easier to level up."
"#00770","=MID(#00765,1,-1)&'3'"
"#00771","Greatly increases acquired EXP,<br>making it easier to level up."
"#00772","Research Boost 1"
"#00773","Research Up"
"#00774","Boosts <co=dd0806>research points</co> to<br>help make new dishes."
"#00775","=MID(#00772,1,-1)&'2'"
"#00776","=MID(#00772,1,-1)&'3'"
"#00777","Cooking Boost 1"
"#00778","Cooking Up"
"#00779","Boosts <co=dd0806>cooking ability</co> to<br>make tastier dishes."
"#00780","=MID(#00777,1,-1)&'2'"
"#00781","=MID(#00777,1,-1)&'3'"
"#00782","=#00779"
"#00783","Snack Master 1"
"#00784","Snack Info"
"#00785","Improves the <co=dd0806>taste of<br>snacks</co> given to customers."
"#00786","=MID(#00783,1,-1)&'2'"
"#00787","=MID(#00783,1,-1)&'3'"
"#00788","Chinese Master 1"
"#00789","Chinese Info"
"#00790","Improves the <co=dd0806>taste of<br>Chinese food."
"#00791","=MID(#00788,1,-1)&'2'"
"#00792","=MID(#00788,1,-1)&'3'"
"#00793","Japanese Master 1"
"#00794","Japanese Info"
"#00795","Improves the <co=dd0806>taste of<br>Japanese food."
"#00796","=MID(#00793,1,-1)&'2'"
"#00797","=MID(#00793,1,-1)&'3'"
"#00798","Western Master 1"
"#00799","Western Info"
"#00800","Improves the <co=dd0806>taste of<br>Western food."
"#00801","=MID(#00798,1,-1)&'2'"
"#00802","=MID(#00798,1,-1)&'3'"
"#00803","Pastry Master 1"
"#00804","Dessert Info"
"#00805","Improves the <co=dd0806>taste of<br>desserts."
"#00806","=MID(#00803,1,-1)&'2'"
"#00807","=MID(#00803,1,-1)&'3'"
"#00808","Max Energy"
"#00809","Energetic"
"#00810","Always full of energy<br>with <co=dd0806>max Energy Points</co>."
"#00811","Hard Worker"
"#00812","Work aura doubles<br>attributes."
"#00813","Ninja Moves"
"#00814","=#00813"
"#00815","Can <co=dd0806>move instantly</co> like<br>a ninja..."
"#00816","=#00350"
"#00817","=#00350"
"#00818","Quit"
"#00819","Back"
"#00820","Save"
"#00821","Menu"
"#00822","Site"
"#00823","Hint"
"#00824","Switch"
"#00825","Remove"
"#00826","Info"
"#00827","Map"
"#00828","=#00825"
"#00829","Give Up"
"#00830","Cancel"
"#00831","Stats"
"#00832","Predict"
"#00833","Buy"
"#00834","Change"
"#00835","Eval"
"#00836","Recipe"
"#00837","Stock"
"#00838","Sunny Village"
"#00839","A quiet mountain village."
"#00840","Small-scale"
"#00841","Medium-scale"
"#00842","Large-scale"
"#00843","Greenville"
"#00844","Lots of fresh natural foods."
"#00845","Ocean View"
"#00846","Has lots of fresh seafood."
"#00847","Uni Town"
"#00848","A lively college town."
"#00849","Heavenly Hills"
"#00850","=#00220"
"#00851","Placed a <0>"
"#00852","from the warehouse.|Already placed there.|Moved to the break room.|Select a destination."
"#00853","Hello."
,"You must be the new manager of <0>. I'm your assistant!"
,"I used to be a maid back home, so I'll try to use my experience to help you any way I can!"
,"Let's try to make this the biggest and best restaurant ever!"
,"Remember, you can check the menu for details about how to play anytime."
,"First, select an area framed in orange and try placing a table."
"#00854","Well done. <0> years have now passed. This marks the end of the first part of the game."
,"Your Clear Points will now be calculated."
"#00855","Total Clear Points:<br><0>"
,"Congratulations! You beat your high score!"
,"You got a <1> Trophy along with your Clear Points!"
,"You can see your trophy on the game's title screen."
,"Try to get an even higher score next time!"
"#00856","Total Clear Points:<br><0>"
,"Too bad. You didn't beat your high score."
,"Try to get an even higher score next time!"
"#00857","From this point on, your high score won't change."
,"But keep playing for as long as you like!"
,"We hope you enjoy yourself!"
"#00858","Yes! The negotiations were a success!"
,"Congratulations!"
"#00859","The negotiations failed..."
,"What a shame."
"#00860","We gave up on the negotiations."
,"I'm sure we'll find someone else, so let's try to economize a bit until then!"
"#00861","We purchased the <0>."
"#00862","We've started work on developing the <0>."
,"Development work will progress each night."
"#00863","We've been working hard to develop the <0>, and..."
,"We've finished at last."
"#00864","We're currently developing the <0>."
"#00865","<0> changed jobs and is now a <1>!"
"#00866","Boss! It's time for everyone at <0> to go hunting for ingredients."
,"Where should we look this time?"
"#00867","We're off to the <0>!"
"#00868","We found some good things and everyone had fun."
"#00869","I see. We'll skip it this time and use the funds on other things."
"#00870","Boss! It's time to pay our staff."
"#00871","Everyone was very happy to get their paychecks!"
,"I look forward to working together for another year."
"#00872","Understood. I'll take care of it."
,"Please wait a while until it's done."
"#00873","Boss."
,"We've been working to prepare the <0>."
,"The preparations are finally complete!"
"#00874","There are ○ applicants!"
"#00875","We're ready to begin contract negotiations with <0>."
,"I hope they go well. I'm so nervous!"
"#00876","We've started advertising!"
"#00877","It's me, Grizzly Bearington. I'll be in charge of the remodeling."
,"I'll have my entire crew get to work immediately."
,"I'm sure you'll be pleased with the results."
"#00878","Wow... Even I didn't think it would turn out this nice."
,"I hope you'll use us for all your construction needs."
"#00879","We're ready to open our new location!"
"#00880","Let's get ready to move!"
"#00881","We're ready to expand Store #<0>!"
"#00882","They can change jobs if they fulfill these conditions:<br><0>"
"#00883","There are no particular conditions for changing jobs."
"#00884","Boss."
,"We put out a want ad, but unfortunately we didn't get a single applicant..."
,"I guess it just wasn't a good time. Let's try again later!"
"#00885","Boss!"
,"Our want ad got <0> applicants!"
,"Choose the applicant that you like best."
"#00886","Now we'll begin contract negotiations."
,"Let's do our best!"
"#00887","Hello! I'm <0>. I'm very happy to be working here!"
,"I'll do my best."
"#00888","It's time to start managing the new location."
,"But first we have to assign staff members."
"#00889","Next, select the dishes that will be served."
"#00890","I took the liberty of arranging some of the furniture we had in the warehouse. I hope you like it..."
,"Excellent. It's time to open the new location."
,"Use the left soft key to switch locations."
,"Okay, let's get out there and work hard!"
"#00891","Let's try offering it to customers!"
"#00892","What kind of interior do you want for Store #<0>?"
"#00893","Select the skills you want!"
"#00894","Let's assign staff members to the new location."
"#00895","Great job. We're now ready to open!"
,"I hope we do well in our new digs!"
"#00896","There don't seem to be any staff members in the break room."
"#00897","You don't have any skills that can be equipped."
,"It seems that staff members will get new skills as they rise in level."
"#00898","There are no dishes that you can add right now..."
,"You may discover new dishes as your restaurant develops."
"#00899","Preparations are under way for: <1>"
"#00900","We don't have any tables of this size in the warehouse..."
,"You may discover some as your restaurant develops."
"#00901","There are no staff members who can search for ingredients."
"#00902","This skill is job-specific and cannot be changed."
,"Change the bottom two."
"#00903","Store #<0> is open there."
,"Select another region."
"#00904","I know they went to the trouble of changing jobs, but it doesn't seem to be working out."
,"We can't take full advantage of their abilities like this, so I suggest trying a different job."
"#00905","It seems they haven't met the conditions for changing to that job yet."
,"Press the left soft key to view the conditions."
"#00906","It looks like your chef's Research isn't high enough..."
,"Try selecting something with fewer stars."
"#00907","We're now ready to invite <0>."
,"Expected arrival is around 9 AM."
"#00908","We're currently getting ready to invite <0>."
"#00909","Boss! <0> is here! You know, the one we invited?"
"#00910","Hmm... I think I'll have whatever the manager recommends."
"#00911","B-Boss! Listen!"
,"<0> wants to eat whatever you recommend!"
,"We have to decide what to serve."
"#00912","My apologies."
,"We're fresh out of <0>."
"#00913","That's the same as the current layout."
,"Make another selection."
"#00914","It's finally time to open a new location! Let's get ready!"
,"First, select a region."
"#00915","You don't have any management plans at the moment."
,"More will be added as your restaurant develops."
"#00916","You already have plans in progress at all of your locations."
"#00917","Select the ingredient you want to use to improve the dish."
"#00918","I'm very satisfied."
,"The manager is a genius!"
"#00919","Here, take this."
"#00920","I'm afraid it wasn't really satisfactory. Maybe next time."
"#00921","Hello. I'm one of your regular customers."
,"I've been very impressed by your delicious food."
,"Please take this with my compliments."
"#00922","Keep up the good work."
"#00923","<co=ff0000>The <0> was great."
"#00924","That's a demographic that hasn't visited us before."
,"Let's hope they visit us someday."
"#00925","Welcome!"
,"We at Pumpkin Products have ingredients from all four corners of the earth!"
"#00926","Thank you for your purchase."
"#00927","Uh-oh!"
,"We're all sold out!"
,"You'll have to wait until we get our next shipment in."
"#00928","Please wait until our next shipment."
"#00929","You haven't discovered any recipes yet..."
,"Recipes for special dishes will appear here, so check back occasionally."
"#00930","Boss, there's something I want to discuss with you."
,"..."
,"I think it's time we opened up a new location."
,"I've added a proposal under ""<co=0066cc>Plans</co>,"" so please take a look at it!"
"#00931","Boss, there's something I want to discuss with you."
,"..."
,"People are asking that we open a third location... And I think they're right!"
,"I've added a proposal under ""<co=0066cc>Plans</co>."""
"#00932","Boss!"
,"It looks like we found something valuable!"
,"When I took a closer look..."
"#00933","Boss!"
,"About our staff salaries for the year..."
,"They came to a total of <co=dd0806><0></co>."
,"But because this is the first year, the Restaurant Association has offered to pay them for us."
,"You'll need to pay the salaries yourself next year, so get ready!"
"#00934","Boss!"
,"We'll need to pay our staff this April."
,"Keep an eye on your funds."
,"You can check payment amounts under ""Staff Members."""
"#00935","We don't have a location there."
,"Select an active location."
"#00936","The remodeling is complete. It's so much bigger now!"
,"We can invite a lot more customers!"
,"I arranged the tables myself. I hope you like it..."
"#00937","Our building has gotten quite large. It doesn't look like it's possible to expand any further."
,"It may be possible to expand locations in other regions."
"#00938","Store #<0> is preparing to move."
"#00939","Hello. I've been hearing a lot about your restaurant."
,"I've been craving <co=dd0806>Crab Fried Rice</co>, so I'd like to see what yours is like."
,"I'm excited to pay you a visit."
"#00940","Hello. I've been hearing a lot about your restaurant."
,"I've been craving <co=dd0806>Yakisoba</co>, so I'd like to see what yours is like."
,"I'm excited to pay you a visit."
"#00941","Hello. I've been hearing a lot about your restaurant."
,"I've been craving <co=dd0806>Seafood Soup</co>, so I'd like to see what yours is like."
,"I'm excited to pay you a visit."
"#00942","Hello. I've been hearing a lot about your restaurant."
,"I've been craving <co=dd0806>Shark Fin Soup</co>, so I'd like to see what yours is like."
,"I'm excited to pay you a visit."
"#00943","Hello. I've been hearing a lot about your restaurant."
,"I've been craving <co=dd0806>Okonomiyaki</co>, so I'd like to see what yours is like."
,"I'm excited to pay you a visit."
"#00944","Hello. I've been hearing a lot about your restaurant."
,"I've been craving <co=dd0806>Potstickers</co>, so I'd like to see what yours is like."
,"I'm excited to pay you a visit."
"#00945","Hello. I've been hearing a lot about your restaurant."
,"I've been craving <co=dd0806>Hamburger Steak</co>, so I'd like to see what yours is like."
,"I'm excited to pay you a visit."
"#00946","Hello. I've been hearing a lot about your restaurant."
,"I've been craving <co=dd0806>Yakitori</co>, so I'd like to see what yours is like."
,"I'm excited to pay you a visit."
"#00947","Hello. I've been hearing a lot about your restaurant."
,"I've been craving <co=dd0806>Karaage</co>, so I'd like to see what yours is like."
,"I'm excited to pay you a visit."
"#00948","We finished the plans for the major cleaning, so..."
,"The staff and I went ahead and cleaned the place from top to bottom."
,"Having a clean restaurant makes me feel nice and clean as well!"
"#00949","We finished the plan to buy new equipment, so..."
,"We threw out our rickety old stuff and got brand new equipment!"
,"Our food is sure to taste even better now!"
"#00950","We finished the plan to distribute pamphlets, so..."
,"We've introduced it as a new service! I'm sure our customers will like it!"
"#00951","We finished the plan to distribute tissues, so..."
,"We've introduced it as a new service! I'm sure our customers will like it!"
"#00952","We finished the plan to introduce point cards, so..."
,"We've introduced it as a new service! I'm sure our customers will like it!"
"#00953","We finished the plan to introduce coupons, so..."
,"We've introduced it as a new service! I'm sure our customers will like it!"
"#00954","We finished the plan to introduce free vouchers, so..."
,"We've introduced it as a new service! I'm sure our customers will like it!"
"#00955","We finished the plan to introduce foreign language menus, so..."
,"We've introduced it as a new service! I'm sure our customers will like it!"
"#00956","We finished the plan to introduce foreign language posters, so..."
,"We've introduced it as a new service! I'm sure our customers will like it!"
"#00957","We finished the plan to introduce birthday discount coupons, so..."
,"We've introduced it as a new service! I'm sure our customers will like it!"
"#00958","We finished the plan to start serving birthday cakes, so..."
,"We've introduced it as a new service! I'm sure our customers will like it!"
"#00959","We finished the plan to start serving mineral water, so..."
,"We've introduced it as a new service! I'm sure our customers will like it!"
"#00960","We finished the plan for our TV commercials..."
,"I'm sure they'll help get the word out about our restaurant!"
"#00961","We finished the plan for our radio commercials..."
,"I'm sure they'll help get the word out about our restaurant!"
"#00962","We held a chocolate tasting event!"
,"I think the customers who attended had a good time!"
"#00963","We held a food tasting event!"
,"I think the customers who attended had a good time!"
"#00964","We're helping to sponsor the local festival!"
,"I'm sure it will be an impressive one this year!"
"#00965","We held an event just for kids!"
,"I think the customers who attended had a good time!"
"#00966","We held a cooking class!"
,"I think the customers who attended had a good time!"
"#00967","We held a neighborhood cleaning event!"
,"I think it was a good opportunity for people from the area to get to know each other!"
"#00968","We hosted a skin care class!"
,"The customers who attended went home looking radiant and fresh!"
"#00969","We held an exotic food tasting!"
,"I think the customers who attended had a good time!"
"#00970","We held a cheese tasting!"
,"The customers who attended seemed to enjoy themselves!"
"#00971","We held a class on table manners!"
,"The customers who attended had a good time learning which forks to use!"
"#00972","We held a mineral water tasting!"
,"I think the customers who attended had a good time!"
"#00973","We held a fish cooking class!"
,"The customers who attended are sure to be successful cooking their favorite fish dishes!"
"#00974","We held a class about expert eating techniques!"
,"The customers who attended are now all eating pros!"
"#00975","We all got together and watched some sporting events!"
,"The customers who attended were very excited!"
"#00976","We sponsored a meeting of a health food club!"
,"The customers who attended got some valuable tips about eating right!"
"#00977","We hosted a lecture by a famous professional chef!"
,"The customers who attended really enjoyed what he had to say!"
"#00978","We hosted a lecture by a local chef!"
,"I think the customers who attended had a good time!"
"#00979","We hosted a cooking class by a professional chef!"
,"I think the customers who attended had a good time!"
"#00980","We held a stew cooking class!"
,"The customers who came are now stew cooking experts!"
"#00981","We held a seaweed cooking class!"
,"The customers who came are now seaweed experts!"
"#00982","We hosted a meeting of a gourmet food club!"
,"The customers who came went home stuffed!"
"#00983","We held a nutrition class!"
,"I think the customers who attended had a good time!"
"#00984","We held a class on simple cooking!"
,"I think the customers who attended had a good time!"
"#00985","We held a space chocolate tasting!"
,"The customers who attended learned something about the mysteries of space!"
"#00986","The event the other day was a success."
,"I'm sure we'll attract more customers now!"
"#00987","Hello. My name is Balsa Mick. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00988","Hello. My name is Clemin Tyne. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00989","Hello. My name is Ann Nonymous. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00990","Hello. My name is Julia Kid. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00991","Hello. My name is Ginela Clawson. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00992","Hello. My name is Gordy Ramsly. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00993","Hello. My name is Rachel Raygun. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00994","Hello. My name is Snowy Hilton. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00995","Hello. My name is Natalie Duvet. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00996","Hello. My name is Pine Appleton. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00997","Hello. My name is Margie Fuller. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00998","Hello. My name is Alton Green. I'm a traveling chef."
,"I might be willing to work at your restaurant if the conditions are right..."
,"Let me know if you would like to negotiate."
,"Well, goodbye."
"#00999","Boss."
,"Sales at our Sunny Village location have been going well..."
,"And I've just heard that its restaurant ranking has gone up!"
"#01000","Boss."
,"Sales at our Greenville location have been going well..."
,"And I've just heard that its restaurant ranking has gone up!"
"#01001","Boss."
,"Sales at our Ocean View location have been going well..."
,"And I've just heard that its restaurant ranking has gone up!"
"#01002","Boss."
,"Sales at our Uni Town location have been going well..."
,"And I've just heard that its restaurant ranking has gone up!"
"#01003","Boss."
,"Sales at our Heavenly Hills location have been going well..."
,"And I've just heard that its restaurant ranking has gone up!"
"#01004","We just got a grant from the Restaurant Association!"
,"I hope we can keep on improving our sales like this!"
"#01005","We're finally the #1 restaurant in Sunny Village!"
,"I'm so impressed."
,"Maybe we should think about trying another town?"
"#01006","We're finally the #1 restaurant in Greenville!"
,"I'm so impressed."
,"Maybe we should think about trying another town?"
"#01007","We're finally the #1 restaurant in Ocean View!"
,"I'm so impressed."
,"Maybe we should think about trying another town?"
"#01008","We're finally the #1 restaurant in Uni Town!"
,"I'm so impressed."
,"Maybe we should think about trying another town?"
"#01009","We're finally the #1 restaurant in Heavenly Hills!"
,"To be honest, I never thought we'd make it to the top in Heavenly Hills."
,"I can't wait to see how far we go in the future!"
"#01010","Hello!"
,"Since your restaurant is growing nicely..."
,"Why don't you consider <co=dd0806>remodeling</co> <co=3366ff>Store #1</co>?"
,"Changing your atmosphere might help expose you to a new clientele."
,"Use Bearington Construction for all your construction needs!"
"#01011","Hello!"
,"Since your restaurant is growing nicely..."
,"Why don't you consider <co=dd0806>remodeling</co> <co=3366ff>Store #2</co>?"
,"Changing your atmosphere might help expose you to a new clientele."
,"Use Bearington Construction for all your construction needs!"
"#01012","Hello!"
,"Since your restaurant is growing nicely..."
,"Why don't you consider <co=dd0806>remodeling</co> <co=3366ff>Store #3</co>?"
,"Changing your atmosphere might help expose you to a new clientele."
,"Use Bearington Construction for all your construction needs!"
"#01013","Boss."
,"Some of our floor wait staff have been muttering about being short-handed recently."
,"If we don't have enough people, they'll have trouble serving all our customers."
,"We don't want to lose out on sales because of this..."
,"We'd better try <co=3366ff>recruiting some new staff</co> right away!"
"#01014","Hello! I'm from Pumpkin Products, the leading restaurant supplier in the country."
,"I heard you opened an interesting new restaurant. If you need any ingredients, give me a call."
,"Just select ""<co=3366ff>Buy Ingredients</co>"" from the menu."
,"See you!"
"#01015","Thank you for making such wonderful dishes."
,"I thought maybe you could use this idea for a new event."
,"I hope you find it useful!"
"#01016","Thank you for making such wonderful dishes."
,"I had a great idea for a new service you could start."
,"I'm really looking forward to it!"
"#01017","Boss!"
,"We don't have anyone working the kitchen, so we can't develop new dishes..."
,"Select ""<co=3366ff>Assign Staff</co>"" to check your assignments!"
"#01018","This will be the first dish we're developing, won't it?"
,"Use this menu to develop dishes or increase the number of available dishes."
,"Depending on the combination of ingredients, you may create a <co=dd0806>new dish</co>!"
"#01019","This is where you decide on the dishes offered to customers."
,"You have to select a dish to able to serve it, so be sure to come here when you discover new dishes."
"#01020","Here you can put a variety of management plans into action."
,"At the moment, you can only work on one plan at a time."
,"But once you have more than one location, you'll be able to work on multiple plans at once."
"#01021","Here you assign staff to either the floor or the kitchen."
,"And if you have multiple locations, you can also move staff from one store to another."
,"First check your staff's attributes, then try switching them around a bit."
"#01022","You can check detailed sales info here!"
,"Checking this info will be very important as you manage your restaurant!"
"#01023","Here you can check the regions where you have restaurant locations."
,"You can see the rankings of your restaurants, how popular they are with different age groups, etc."
"#01024","The recipe list is a compilation of recipe ideas that you can refer to when <co=3366ff>developing dishes</co>."
,"Check here if you forget an ingredient."
"#01025","This is a list of the customers who enjoy visiting our restaurant."
,"They're divided by demographic, each of which has different preferences."
,"I hope we'll be able to satisfy all of our customers someday."
"#01026","Here you can see a list of your staff members."
