"@title","English"
"#00949","Attempt Complete"
"#00950","You got a <0>."
"#00951","Too bad. You failed."
"#00952","Event"
"#00953","Research Shop"
"#00954","Research a <0>"
"#00955","=#00574"
"#00956","New Job"
"#00957","NEW"
"#00958","Use <0>"
"#00959","It had no effect..."
"#00960","Wallet +<0>!"
"#00961","Max product price +<0>!"
"#00962","<0> +<1>!"
"#00963","Yield +<0>!"
"#00964","Yearly Tax Income"
"#00965","Home Type"
"#00966","<0>% of Yield"
"#00967","=#00936"
"#00968","<0> People"
"#00969","Ending"
"#00970","Clear Point Calculation 1"
"#00971","=MID(#00970,1,-1)&'2'"
"#00972","Final Funds"
"#00973","Residents"
"#00974","=#00426"
"#00975","Total Str Lvl."
"#00976","Combos Found"
"#00977","Subtotal"
"#00978","Res. Funds"
"#00979","White Horses"
"#00980","Visitors"
"#00981","Next >>"
"#00982","Finish"
"#00983","Move up/down, tap to change name"
"#00984","Tap to change name"
"#00985","Left/right to change gender"
"#00986","Left/right to change face"
"#00987","Tap to start game"
"#00988","Select Map"
"#00989","=#00047"
"#00990","Not Clear"
"#00991","First Resident"
"#00992","Change Gender"
"#00993","Change Face"
"#00994","Male"
"#00995","Female"
"#00996","Start Game"
"#00997","<0> Year Chart"
"#00998","Current Yield"
"#00999","Last Yr's Yield"
"#01000","<0>-Year Yield"
"#01001","Store Sales"
"#01002","<0> Visit(s)"
"#01003","Completed"
"#01004","???????"
"#01005","????"
"#01006","Tap to move to visitor."
"#01007","Now visiting another domain."
"#01008","Building Info"
"#01009","Category"
"#01010","Inn Guests"
"#01011","Yield boost due to surroundings."
"#01012","Entices new residents"
"#01013","-- ppl"
"#01014","Newspaper"
"#01015","<0>'s Territory"
"#01016","Roads"
"#01017","Plants"
"#01018","Stores"
"#01019","Water"
"#01020","Houses"
"#01021","Inns"
"#01022","<0> has reached max <1> level."
"#01023","Yield has reached <0>!"
"#01024","Travelers added to ""Traveler List."""
"#01025","Maintenance deducted: <0>"
"#01026","Hello. My name is <1>. I'll be helping you manage <0>. /This is a small domain close to Edo, but if we work hard, I'm sure we can become the wealthiest domain in Japan!/ If you ever have any questions, check ""System"" > ""How to Play"" from the menu. But first select ""Build"" to attract more residents."
"#01027","/In the Lite Version of the game, you can play until month <1> of year <0>. Have fun!"
"#01028","<0> has moved in. You now have <1> residents."
"#01029","Oh dear! There's been a huge earthquake! The earth shook from side to side!"
"#01030","Oh dear! There's been a huge earthquake! The earth shook up and down!"
"#01031","I-It's a giant earthquake!"
"#01032","It looks like an earthquake!"
"#01033","Newspaper (1st Issue)"
"#01034","Greetings. This ""newspaper"" is a new innovation that will keep people informed about news from around the country, including the latest gossip about feudal lords. Now for the news... <0> is a new domain near Edo that has been granted special permission by the government to experiment with commercial development. We look forward to seeing how it goes. There's no castle there yet, but it's just a matter of time."
"#01035","An Earthquake Strikes"
"#01036","An earthquake struck <0> recently. While it wasn't a large one, one resident did mention dropping a teacup in shock when it hit. Earthquakes can destroy houses or cause fires, so it's important to be prepared for natural disasters."
"#01037","School Construction"
"#01038","It seems that a school has been built in <0>. ""I can't wait to start studying!"" said one local resident enthusiastically. Building a school has a positive effect on the entire town, increasing the Intelligence and Loyalty of its residents. But it should be placed in an accessible location. Rumor has it that the national government even gives prizes for academic achievement."
"#01039","A Sumo Ring Appears"
"#01040","Sumo remains a popular diversion in the Edo area, with a new ring recently appearing in <0>. It's all the residents can talk about, with some of the children saying they want to be wrestlers when they grow up. It should also attract visitors to the area."
"#01041","Plenty of Fresh Veggies"
"#01042","A vegetable stand has appeared in <0>. ""We've got only the freshest vegetables! These daikon radishes are great in oden stew!"" said the proprietor, perhaps hinting at the optimal placement of his cart. With the trend for healthy eating that's sweeping Edo, this store is sure to be a popular one."
"#01043","Wholesalers"
"#01044","A merchant moving to the agricultural domain of <0> has introduced a wholesaler to the area, which should help form the basis of a retail industry. ""Now I have a place to work,"" exclaimed a local artisan. Indeed, it may attract a variety of artisans and merchants. In honor of this achievement, the national government has awarded the domain <2> <1> Research Points."
"#01045","Townspeople"
"#01046","A recent survey by the national government gives us a glimpse into the lives of the common man. First, it seems that people tend to frequent stores or workplaces that are connected to their houses by roads. Higher Loyalty means that people work harder and have nicer houses. And while there is a limit to how far they can go on foot, they can go quite far on horseback. Perhaps this information will come in handy during future town planning."
"#01047","5th Anniversary"
"#01048","It's hard to believe it has been 5 years since the birth of <0>. Its population has swelled to <1> hardworking residents. ""There are still many undeveloped areas, so we've got a lot of work to do,"" said one resident enthusiastically. In honor of this occasion, the national government has given the domain a cash award, which will hopefully stimulate further growth."
"#01049","8th Anniversary"
"#01050","8 years have passed since <0> was created. One of the first residents commented: ""This place sure has changed since the old days. Why, that house there used to be just a dirty little hut!"" In recognition of <0>'s steady growth, the national government has given the domain a special cash award."
"#01051","12th Anniversary"
"#01052","<0> has reached its 12th anniversary. ""<0> is amazing. I hope we can be half as successful,"" said the leader of a younger domain enviously. The national government appears to have recognized <0>'s achievements as well, giving the domain a special cash award."
"#01053","20th Anniversary"
"#01054","<0>'s growth shows no signs of stopping. Indeed, it has even attracted attention from overseas, where woodblock prints from <0> command high prices. ""I'd like to visit someday. It's too bad the country is closed off,"" said one merchant from Shanghai. In honor of the domain's continued success, the national government has given it a special cash award."
"#01055","50th Anniversary"
"#01056","<0> has reached its 50th anniversary! The area's development is impressive, with <1> residents and a large number of available crafts. Some have even broached the topic of moving the national government to <0>. Perhaps in reaction to this, the national government reduced its usual cash award to the domain..."
"#01057","99th Anniversary"
"#01058","Incredibly, 99 years have passed since the inception of <0>. ""Thank you for playing our game for so long,"" said Mister X mysteriously. ""We hope you'll let us know what you think of the game, and tell your friends about it too."" "
"#01059","A New Craft"
"#01060","<0> now has its first local craft. The finished products show the skill of the local artisans, and have attracted attention from nearby domains. And if a usage fee is paid, the completed craft can be used on residents or stores to provide special effects. We can't help but wonder what kind of crafts will come out of this domain in the future. Hopefully they will use the cash award given by the national government to fund further research."
"#01061","A New Public Bath"
"#01062","<0> now features a public bath, complete with a scenic open-air section. The hot water helps to ease the fatigue of the local farmers and increase their Appeal. ""This is great,"" said one resident. ""Now I just have to save up for a new bucket!"""
"#01063","New Craft Discovered"
"#01064","Word has it that <0> came up with the plans for a new craft after finishing work at a local wholesaler. ""It just came to me,"" they said, recalling the incident. ""I went right to work making it."" When an artisan enters a wholesaler, they may sometimes invent new crafts. And depending on the surrounding buildings, they may even discover some very special crafts."
"#01065","A High-Yield Field"
"#01066","""Yield"" is used to measure the value of buildings or houses, and <0> now has a <1> with a Yield exceeding 80. ""Come to think of it, the harvest has been good recently,"" commented a local farmer happily. One easy way to boost Yield is to plant trees near a building, and it seems that some buildings will complement each other when built nearby."
"#01067","Castle Complete"
"#01068","<0> now has a castle, making it a proper domain at last. ""Now I can change jobs,"" said one resident. ""I want to try lots of different jobs and build myself a nice house."" Castles can boost the Yield of buildings in quite a wide radius around them, so building near the castle can be a shortcut toward boosting your overall Yield."
"#01069","Stone Paths"
"#01070","Town planners in <0> have started using stone paths. When asked for a comment, one merchant said that stone paths in front of his store helped boost his Yield. You can even build new paths right over existing ones. Convenient, isn't it?"
"#01071","Room at the Inn"
"#01072","An Inn has been built in <0>. Inns are places where travelers from all around the country can stay. The domain's fledgling Board of Tourism has been flooded with inquiries. ""At last we can visit <0>!"" said one prospective visitor. ""I can't wait to see what they have to offer!"""
"#01073","A New Horse"
"#01074","<1> the <0> is the first in town to buy a horse. ""I've always wanted to ride a horse,"" said the proud owner, smiling. ""Now I can visit places that are quite far away."" Seeing the galloping horse, other residents indicated their intention to save up for a mount of their own."
"#01075","Insufficient Wholesalers"
"#01076","""We need a wholesaler!"" said a merchant in <0>. Merchants make money by working at wholesalers, so without one they will be in dire financial straits. If you have the funds, try selecting ""Build"" from the menu and building a Wholesaler. It's sure to result in increased growth in your domain."
"#01077","Encouraging Growth"
"#01078","Here's good news for anyone having trouble growing their domains. It seems that increasing the number of ""combos"" is the key. Combos are groups of compatible buildings or facilities. You can see some possible combos by selecting ""Economy"" > ""Combo List"" from the menu. They can boost Yield and even increase store prices. The national government has sent cash awards to each domain to encourage combo development."
"#01079","Mastering a Job"
"#01080","We have just learned that <0> has become a level 5 <1>. As a resident's job level increases, so does the Yield of their house, and their income. Once a resident has reached the maximum level in one job, you might try switching them to another one. By the way, it seems that job level increases little by little as residents visit various stores."
"#01081","A Smart Resident"
"#01082","According to our sources, <0>'s Intelligence has reached 45. ""I've been studying various subjects while I'm shopping,"" they were heard to comment, with an intelligent smile. As residents' abilities increase, they can make new discoveries and contribute to the development of the town. Residents' abilities can also be boosted by placing certain buildings near their homes."
"#01083","The Effects of Loyalty"
"#01084","<0>'s Loyalty has increased recently, according to reports. ""I've just been feeling like I should work hard for the good of the domain,"" they said while taking a rest from weaving straw hats at home. ""Residents with high Loyalty work harder, and have more money and bigger homes. Try placing buildings that boost loyalty next to the homes of residents who aren't giving their best."
"#01085","An Appealing Resident"
"#01086","According to our sources, <0> has become quite appealing recently. ""Why does everybody want to talk to me...?"" said the attractive resident in an oddly appealing tone as our reporter followed them home. ""I like being popular, but this is a bit too much!"""
"#01087","An Inspired Resident"
"#01088","Everyone seems to be talking about how skilled <0> is. ""I've been getting the best ideas in my sleep recently. But I keep oversleeping! I was late for work again yesterday!"" said the resident sleepily. The higher a resident's Skill, the more likely they are to have success when creating crafts, so highly skilled residents are best suited to be artisans."
"#01089","A Warrior Appears"
"#01090","A warrior has appeared in <0>. ""Warriors are pretty versatile--you definitely need guys like me,"" said the warrior, <1>. ""We warriors work in castles, but we can also work in the fields if it's too far away."" In honor of the warrior's appearance, the national government has given the domain a special cash award."
"#01091","Bean Jam Buns"
"#01092","<0>'s Yield has reached 100,000. In honor of the achievement, officials from the nearby Saitama Domain have sent a gift of the domain's specially made bean jam buns. ""Congratulations,"" read the included note. ""Try our buns--they're amazing."""
"#01093","In the Top 80"
"#01094","According to a recent national survey, <0> is one of the top 80 domains in Total Yield. ""Never heard of the place,"" commented an official from another domain. ""But with such a small Yield, I guess it's not surprising. They'll probably be at the bottom of the list next year."" Officials from a nearby domain have sent some Sunflowers in honor of the achievement."
"#01095","=MID(#01093,1,-2)&'50'"
"#01096","According to a recent national survey, <0> is one of the top 50 domains in Total Yield. ""We made it into the top 50?!"" cried one resident. ""I know we have a long way to go, but... Woohoo!"" A nearby domain sent some beautiful Hydrangeas in honor of the achievement."
"#01097","=MID(#01093,1,-2)&'30'"
"#01098","According to a recent national survey, <0> is one of the top 30 domains in Total Yield. This achievement seems to have brought them some degree of notoriety. ""<0>? Of course, I've heard of it. I'd like to visit someday,"" said an official at another domain. A large decorative boulder was delivered from a nearby domain in honor of the achievement."
"#01099","=MID(#01093,1,-2)&'10'"
"#01100","According to a recent national survey, <0> is now one of the top 10 domains in terms of Total Yield. ""So they made it into the top 10, eh?"" said a leading figure in the national government. ""I guess it was worth supporting them all this time. An impressive Gingko Tree was delivered from a nearby domain in honor of the achievement."
"#01101","Top of the Heap"
"#01102","According to a recent national survey, <0> is the top ranking domain in the country. ""It's an incredible achievement,"" said the Shogun. ""Perhaps I really should move the government to <0>..."" A foreign country sent a rare Banana Tree to the domain in recognition of its amazing growth."
"#01103","Gravel Paths & Houses"
"#01104","<0> now has the ability to build Gravel Paths, which are popular with homeowners. ""I don't know why, but it just feels different,"" said one resident. ""I hope they'll put gravel in front of my house."" Indeed, putting gravel in front of a house will increase its Yield. Stating that roads are the basis for a strong economy, the national government sent along a cash award to be used to improve the domain's infrastructure."
"#01105","Building Warehouses"
"#01106","<0> can now build Warehouses, which are critical for commerce. Warehouses help stimulate commercial development and can greatly increase the Yield of nearby stores. However, because each Warehouse requires considerable effort to build, each one built will increase the cost of subsequent ones. Think carefully about where to place them."
"#01107","Many Artisans"
"#01108","The population of artisans in <0> has now reached 5. Artisans from around the country are talking favorably about the domain, with some even considering moving there."
"#01109","Many Merchants"
"#01110","The population of merchants in <0> has now reached 5. Merchants from around the country are talking favorably about the domain, with some even considering moving there."
"#01111","Many Warriors"
"#01112","The population of warriors in <0> has now reached 5. Warriors from around the country are talking favorably about the domain, with some even considering moving there."
"#01113","Many Vassals"
"#01114","The population of vassals in <0> has now reached 5. Vassals from around the country are talking favorably about the domain, with some even considering moving there."
"#01115","On a White Horse"
"#01116","<1> the <0> has reportedly purchased a snow-white horse. ""Now this is more like it,"" said the proud owner on horseback. ""I'm glad I became a warrior."" When asked for comment, the stable master indicated that he occasionally sells white horses to the most powerful warriors."
"#01117","A Marvel of Technology"
"#01118","<1> the <0> has been sighted riding in something called ""automobile.""||""Horses are so last century,"" commented the resident, rolling down the vehicle's windows. When asked for comment, the stable master said, ""They invented these horseless carriages overseas, so I figured I might as well try selling them alongside the horses."""
"#01119","A Vassal Appears"
"#01120","<0> has seen the appearance of its first vassal. The vassal, <1>, said, ""Thank you for taking the time to train us so thoroughly. We vassals are rather talented, so we may make some interesting discoveries..."" The national government sent along a generous cash award in honor of the achievement."
"#01121","A Spirit of the Forest"
"#01122","There have been reports of a fierce bear being sighted in the deep forest. Eyewitnesses said that it left in the direction of <0>. Authorities advise that giving the bear a place to live is the best way to deal with it."
"#01128","Another Castle"
"#01129","The national government has announced that all domains in the top 60 of the recent Yield Survey will be given permission to construct castles. ""Yes!"" commented one excited official. ""We built our castle in the wrong place the first time, but now can build another and do it right!"""
"#01130","Yet Another Castle"
"#01131","The national government has announced that all domains in the top 20 of the recent Yield Survey will be given permission to construct castles. ""Excellent,"" commented one official happily. ""We'll use this as a stepping-stone to help us reach number one!"""
"#01132","Thatched Houses"
"#01133","<0> has recently remodeled their house. ""I think I've got the nicest house in town now,"" commented the resident. ""I hired the best carpenters in the area, you know."" According to our research, when residents save enough money, they will automatically remodel their houses. The other residents are no doubt already planning their own improvements."
"#01134","Government award: +<0>"
"#01135","Developer award: +<0>"
"#01136","You got <1> <0> points!"
"#01137","Research complete. <0>|"
"#01138","<0>|"
"#01139","can now be built!"
"#01140","=#01139"
"#01141","<0> has reached Lvl.<1>! Product prices and effects on residents have increased."
"#01142","Another year has finished! Our residents have sent in their taxes."
"#01143","We have reached the rank of ""<0>""! Congratulations!"
"#01144","The total Yield of <0> has reached <1>! Congratulations!"
"#01145","Congratulatory bonus: +<0>"
"#01146","<0> is complete! Congratulations!"
"#01147","An old lockbox was discovered in the warehouse! <0> was inside! Congratulations!"
"#01148","=#01147"
"#01149","From warehouse: +<0>"
"#01150","A farmer found an old jar in the fields. Inside was <0>! Congratulations!"
"#01151","From old jar: +<0>"
"#01152","The board of tourism has introduced new travelers to us!"
"#01153","We've run out of money, so we'll be leaving, but we enjoyed our time in <0>./We'd love to stop by again sometime. See you then."
"#01154","<0> left."
"#01155","We've finally accomplished what we came here to do. And it's all thanks to <0>!/Please accept this <1> that we found on our travels with our gratitude."
"#01156","/We might come back some day. See you then!"
"#01157","<0> years have passed. That means there's only 1 year to go until the end!/From this point on, try your best to get a high score. Good luck!"
"#01158","Well done. Year <0> is now finished./This marks the end of the first part of the game. Your Clear Points will now be calculated."
"#01159","Hello there. I'm a merchant who just moved to the area. I was working in a nearby domain, but I heard good things about <0>./I notice that you don't have a Wholesaler here. That's where merchants like me work, you know.../An acquaintance of mine is willing to help you build one. Would you mind putting it near my house?"
"#01160","Greetings. My name is <0> and I'm an artisan./We artisans can make crafts, which can be very useful in boosting your domain's Yield./We already have a number of plans, so select ""Crafts"" from the menu to get started."
"#01161","It seems that there are people who want to move to <0>, but without a Vacant Lot, they can't!/Try to keep a few extra Vacant Lots around for cases like this."
"#01162","You don't have enough Vacant Lots!"
"#01163","Hello. My name is <0>. Recently I've found that there aren't any workplaces near my house. I'm a <1>, so "
"#01164","I need a castle or field nearby to work."
"#01165","I need a Wholesaler nearby to work."
"#01166","=#01164"
"#01167","I need a castle nearby or I can't work..."
"#01168","/I would appreciate it if you could increase the number of workplaces available."
"#01169","This year's National Yield Rankings have just been announced./"
"#01170","The survey ranks all domains by Total Yield. If you come in close to the top, you can get a variety of bonuses./To raise your Total Yield, try planting trees near buildings or putting compatible buildings near each other./Now then... "
"#01171","According to this year's survey, our Total Yield was <1>./Our national ranking was..."
"#01172","This Summer's Schedule"
"#01173","The schedule for the kabuki theater in <0> has be decided on."
"#01174","Your funds are getting quite low, aren't they?/But as luck would have it, I recently found <0> in an old jar!/Please use it to help develop the domain."
"#01175","Special bonus: +<0>"
"#01176","I've just been informed that the national government has given <0> permission to build a castle!/Building castles is usually very expensive, but this time they have agreed to subsidize the construction."
"#01177","Castle Subsidy: +<0>"
"#01178","Oh dear. Your funds are in the negative.../At this rate, the future of our domain looks bleak.../But don't forget that you can still remove buildings, so try demolishing low-performing buildings./Once you restore profitability, I'm sure the people will work hard to get you back on track./I did my part by pawning my favorite hairpin. Here, take this."
"#01179","Hairpin Sale: +<0>"
"#01180","Congratulations! <0> now has its first combo!/A combo is a group of compatible buildings built near each other./Once created, a combo will boost the Yield and prices of nearby buildings!/The combos you've discovered will be listed under the ""Combo List."" Try and find them all!"
"#01181","You're now able to construct a number of buildings./"
"#01182","But <0> still doesn't have any combos!/A combo is a group of compatible buildings built near each other./Open the ""Economy"" menu and check the Combo List. I know you can do it!"
"#01183","But <0> has relatively few combos compared to other domains./A combo is a group of compatible buildings built near each other./Open the ""Economy"" menu and check the Combo List./There are even some hidden combos, so try a variety of combinations!"
"#01184","And <0> has a lot of combos compared to other domains!/But there may still be some hidden combos, so keep trying a variety of combinations!"
"#01185","Well done. You have now completed the Lite Version of the game./In the Full Version you can play for as long as you like, and register your high scores./After this, you can access the site for the Full Version of the game./We hope to see you again!"
"#01186","<0> is"
"#01187","making the attempt."
"#01188","go to the app intro site?"
"#01189","=#00043"
"#01190","Select data to load"
"#01191","=#00039"
"#01192","=#00432"
"#01193","Delete"
"#01194","=#00759"
"#01195","Selecting “Perf.” prioritizes"
"#01196","performance over graphics."
"#01197","Change the game's speed."
"#01198","(Unlocked after beating game.)"
"#01199","Quit"
"#01200","=#00866"
"#01201","=#00758"
"#01202","Do not use: / | < > \"
"#01203","Please enter a name."
"#01204","Enter up to <0> characters."
"#01205","=#00866"
"#01206","Confirm"
"#01207","=#00002"
"#01208","Autosave Data<0>"
"#01209","Save Data<0>"
"#01210","Send all data"
"#01211","Show error log"
"#01212","Receive save data"
"#01213","Receiving save data."
"#01214","Send all data?"
"#01215","Sending everything."
"#01216","Send autosave data <0>?"
"#01217","Send save data <0>?"
"#01218","Complete"
"#01219","Data sent.<br>Thanks for your cooperation.<br>We hope you'll stick with us!"
"#01220","An error has occurred.<br>Retry?"
"#01221","Incompatible data detected."
"#01222","Failed."
"#01223","File not found."
"#01224","Data received."
"#01225","Send Save Data"
"#01226","Choose data to send."
"#01227","Sending data"
"#01228","Do not turn the device off."
"#01229","Receiving data"
"#01230","Load failed."
"#01231","START"
"#01232","No save data."
"#01233","Save Slot <0>/2"
"#01234","Load Autosave Data"
"#01235","No Autosave Data"
"#01236","Empty slot"
"#01237","No entry."
"#01238","Be sure to allow connection to network<br>and check your signal strength."
"#01239","An error occurred. Retry?"
"#01240","[Error Info]"
"#01241","Use [*] to copy."
"#01242","Select OK to start sending."
"#01243","Sending save data..."
"#01244","Save failed (<0>)."
"#01245","Full version"
"#01246","Thanks for playing! This is the end of the Lite version of the game."
"#01247","In the full version you can play for as long as you want to create the ultimate soccer team."
"#01248","After this, you will be able to visit the official game site."
"#01249","We hope to see you again!"
"#01250","High scores are available in the Full Version."
"#01251","A server error has occurred."
"#01252","Authentication failed. Please use the account you used to purchase the app and check your signal."
"#01253","Enable wireless connections and check your signal."
"#01254","Authentication failed."
"#01255","Please use the account you used to purchase the app and check your signal."
"#01256","Error"
"#01257","Delete current progress?"
"#01258","Landscape mode available"
"#01259","in the Full Version!"
"#01260","Kairo News"
"#01261","Visit us at Kairo Park."
"#01262","Check out Kairo Park Apps."
"#01263","Quit the game and head to"
"#01264","Kairo Park?"
"#01265","our App intro page?"
"#01266","=#00000"
"#01267","=#00757"
"#01268","In the Lite version,"
"#01269","Only <0> is available."
"#01270","=#00029"
"#01271","Yld"
"#01272","Hello"
"#01273","=#01218"
"#01274","No path..."
"#01275","Oh dear!"
"#01276","Eeek!"
"#01277","Help!"
"#01278","Rebuild"
"#01279","Move in"
"#01280","Ho ho ho"
"#01281","Haruest"
"#01282","Remodel"
"#01283","Yay!"
"#01284","Got mount"
"#01285","Stay"
"#01286","Heavenly!"
"#01287","Hi there"
"#01288","Reward"
"#01289","No money..."
"#01290","How nice!"
"#01291","At your service"
"#01292","Open"
"#01293","Good business"
"#01294","I worked hard"
"#01295","Good harvest"
"#01296","Whew"
"#01297","Planting"
"#01298","Yum!"
"#01299","Oh boy..."
"#01300","Here we go!"
"#01301","One-two!"
"#01302","How fun!"
"#01303","Too bad..."
"#01304","Amazing!"
"#01305","So shiny!"
"#01306","=#01290"
"#01307","Wow!"
"#01308","It's real!"
"#01309","Job lvl. up!"
"#01310","Nice weather"
"#01311","Did you hear?"
"#01312","That was good"
"#01313","Nice"
"#01314","Ahh"
"#01315","How useful"
"#01316","That was fun"
"#01317","I bought it!"
"#01318","I see"
"#01319","Ah I see"
"#01320","Can occupy"
"#01321","I'll do my best"
"#01322","Chance:"
"#01323","Occupied"
"#01324","I was nervous"
"#01325","+5kg"
"#01326","+10kg"
"#01327","Hungry..."
"#01328","화면이 더 커지고,<br>게다가 <co=60,100,200>가로 회전</co>도<br>가능하게 되었습니다!"
"#01329","무사히 광고 표시가 해제된듯하네요!"
"#01330","You can also rotate the display if your device supports it! Toggle this on or off via \""System\"" > \""Options.\"""
"#01331","화면도 바뀌었으니 새로운 기분으로 경영하도록 하죠!"
"#01332","네트워크 상태를 확인 후 재실행하여 주십시오.\n네트워크 OFF인 경우는 일부 기능을 사용할 수 없는 경우도 있습니다."
"#01333","=#00866"
"#01334","=#00866"
"#01335","통신중"
"#01336","=#00000"
"#01337","어서오세요"
"#01338","품절"
"#01339","후후후후.\n어떤걸로 하시겠습니까."
"#01340","통신에 실패하였습니다."
"#01341","아이템 구입"
"#01342","이용약관을 확인(필독)"
"#01343","약관에 동의하고 마켓으로 이동"
"#01344","구매 후 게임을 재개하면 획득"
"#01345","구매하러 이동"
"#01346","약관에 동의하고 구매하러 이동"
"#01347","보고"
"#01349","어디에 입점하시겠습니까"
"#01350","펌프킨 상회"
"#01351","티켓샵"
"#01352","이런…<br>본부와 <co=60,100,200>통신에 실패</co>했습니다."
"#01353","네트워크 상태를 확인하고<br>다시 한번 가게에 오면…"
"#01354","원래대로 멋진 상품이 진열됩니다."
"#01355","그런고로…<br>또 기다리겠습니다."
"#01356","이곳은 세계적으로도 희귀한<br>'티켓'을 파는 상점입니다."
"#01357","상당히 비싸니까 잘 생각하고 사주세요."
"#01358","후후후."
"#01359","=#01337"
"#01360","후후후<br>어서오세요."
"#01361","티켓이 최대인 <0>장을 초과해버립니다."
"#01362","이야, 눈이 높으시네요."
"#01363","이건 <co=60,100,200>현금으로 구매</co>하는 멋진 상품입니다."
"#01364","어린이들은 <co=60,100,200>보호자</co>에게 확인받고 구매하길. 후후후."
"#01365","가게는 언제나 열려있으니 아무 때나 와주세요."
"#01366","후후후<br>또 와주세요."
"#01367","=#00434"
"#01368","플레이 <0>시간 <1>분"
"#01369","신청해보기"
"#01370","전국에 있는 유저를 친구로 등록하여 최대 <0>명까지 등록할 수 있습니다.<br>친구의 합계 플레이 시간에 따라 실행시에 보너스를 얻습니다. ID를 확인하고 친구 신청해 봅시다."
"#01371","닉네임"
"#01372","닉네임 "
"#01373","닉네임을 입력하여 주십시오"
"#01374","빈칸 없이 입력하여 주십시오"
"#01375","사용할 수 없는 문자가 있습니다"
"#01376","친구 ID"
"#01377","친구 ID "
"#01378","친구 ID를 입력하여 주십시오"
"#01379","축하합니다!<br>새로운 <co=60,100,200>친구</co>가 등록되어 보너스를 얻었습니다!"
"#01380","같이 플레이하다 보면 앞으로도 보너스를 얻을 수 있습니다!"
"#01381","그리고 <co=255,0,0>앱은 삭제하지 말아</co>주세요. 삭제하면 친구가 전부 지워져 복구할 수 없습니다."
"#01382","게임 전에"
"#01383","당신의 닉네임을 입력하여주세요."
"#01384","여기를 터치"
"#01385","※나중에 변경 가능합니다※"
"#01386","=#00000"
"#01387","새로운 닉네임을 입력하여주세요."
"#01388","<0>  <1>시간 <2>분"
"#01389","지난번 실행시"
"#01390","누계"
"#01391","<0>시간<1>분"
"#01392","에게서 신청이 있습니다."
"#01393","기타 <0>건"
"#01394","친구 탐색"
"#01395","친구 설명"
"#01396","ID를 가르쳐준다"
"#01397","당신의 ID는 이곳(터치해주세요)"
"#01398","검색은 이곳"
"#01399","이곳에 입력"
"#01400","검색"
"#01401","=#00866"
"#01402","승인까지 시간이 걸립니다"
"#01403","신청한다"
"#01404","=#00019"
"#01405","에게 신청하였습니다."
"#01406","완료될 때까지 기다려 주십시오"
"#01407","=#00866"
"#01408","닫기"
"#01409","반영까지 시간이 걸립니다"
"#01410","승인"
"#01411","거부"
"#01412","친구 승인"
"#01413","친구 증가"
"#01414","<co=0070FF><0>님</co><br>을 승인하였습니다."
"#01415","게임을 진행하면 보너스가 있을지도"
"#01416","※상대에게 알려지지 않습니다※"
"#01417","=#01193"
"#01418","=#00002"
"#01419","<0>님\n을 삭제하시겠습니까?"
"#01420","친구에 대하여"
"#01421","친구 보너스(<0>분 마다)"
"#01422","친구에게서 <co=254,233,1><0></co>시간 <co=254,233,1><1></co>분 획득"
"#01423","(최대)"
"#01424","수령"
"#01425","다음회에"
"#01426","친구 보너스 GET"
"#01427","<co=0070FF>티켓 <0>장</co><br>을 얻었습니다."
"#01428","=#01426"
"#01429","친구가 <co=254,233,1><0>명</co> 증가하였습니다!"
"#01430","<co=0,128,255><0></co>님이<br>친구가 되었습니다!"
"#01431","연결할 수 없었습니다. |설정을 확인하고 시간을| 두고 도전하여 주십시오.&친구는 <friend_max>명까지 등록할 수 있습니다."
"#01432","서포트 전용\n상점 코드를 입력하여 주십시오"
"#01433","상점 코드"
"#01434","=#01212"
"#01435","서포트 전용\n문의 코드를 입력하여 주십시오"
"#01436","문의 코드"
"#01437","추천 앱 정보"
"#01438","타이틀 화면으로"
"#01439","친구에게 이 앱을 소개"
"#01440","OP는 등록할 수 없습니다."
"#01441","=#00880"
"#01442","앱의 업데이트를 실행합니다."
"#01443","=#01252"
"#01444","=#01255"
"#01445","=#01258"
"#01446","=#01259"
"#01447","시스템 특성상 <0>은(는) 사용할 수 없습니다"
"#01448","<0>을(를) 입력하여 주십시오"
"#01449","로딩중"
"#01450","로딩 실패"
"#01451","=#00035"
"#01452","세이브 슬롯"
"#01453","중단된 데이터에서 재개"
"#01454","세이브 데이터를 로드"
"#01455","중단 데이터 없음"
"#01456","빈 슬롯"
"#01457","<0>년"
"#01458","<0>월 <1>주"
"#01459","시스템 특성상/ | < > \\은(는) 사용할 수 없습니다"
"#01460","=#01190"
"#01461","세이브 데이터가 없습니다"
"#01462","이 게임에 대하여"
"#01463","최고 클리어 포인트"
"#01464","=#00030"
"#01465","=#00030"
"#01466","=#00037"
"#01467","최고 점수는<br>정식판에서 이용할 수 있습니다!!"
"#01468","고생하셨습니다.<br>여기에서 Lite판은 종료됩니다"
"#01469","이후에 정식판 사이트로 접속할 수 있습니다."
"#01470","그러면 또 뵙겠습니다."
"#01471","<0> 최신호가<br>발행되었습니다"
"#01472","=#00003"
"#01473","=#00004"
"#01474","=#00419"
"#01475","=#00006"
"#01476","=#00421"
"#01477","=#01395"
"#01478","최고 점수"
"#01479","=#01199"
"#01480","=#00039"
"#01481","=#00432"
"#01482","=#00414"
"#01483","=#00014"
"#01484","아이템"
"#01485","타이틀로"
"#01486","소계 <0>P"
"#01487","합계 <0>P!!"
"#01488","=#00434"
"#01489","=#00434"
