"@title","English"
"#00841","10 Wins Already!"
"#00842","   Today we'd like to talk about the <0>. The team has been performing very well recently, racking up 10 wins despite some formidable rivals.<br>   ""That match was so intense! My palms were sweaty and I just couldn't sit still,"" said an excited spectator at a recent game. ""But they managed to pull off a win in the end. It was incredible!"" A section of metal fencing near the avid fan's seat was later reported bent out of shape, but no word on whether or not this was intentional.<br>   Observers are astonished at the fact that a relatively new team is performing so well. ""The <0> could be the team to beat in the future. We'd better pay attention,"" said a rival coach. Indeed, we're all very interested in how the <0> fare from now on."
"#00843","50-Win Wonder"
"#00844","   In what must surely be a record-breaking feat (given the club's relatively short history), the <0> have already racked up 50 wins. While many other teams are doing it tough, these newcomers have managed to find their groove.<br>   ""Our team is gaining recognition all around the country. Nothing could make us prouder,"" said one local supporter.<br>   <0> is certainly the team to watch this season."
"#00845","5,000 Fans!"
"#00846","   We've just learned that the <0> now have an impressive 5,000 fans.<br>   ""It seems like the number grows with every match,"" said a bemused player hanging his uniform out to dry. ""It's incredible.""<br>   But there's still room for growth, according to one industry consultant. ""They could boost that by at least 30%, easy. They just have to hire me! If you could just take my card--"" he said, shortly before being ejected from the locker room.<br>   If the <0> can maintain the momentum they've built up, who knows how far they will go!"
"#00847","100,000 Fans!"
"#00848","   This just in: the number of <0> fans has reached an incredible 100,000!<br>   The 100,000th fan, Jimmy Pinzler (11), looked surprised but happy when he was told the news and given his prize. ""I can't believe it! I've never won anything in my life. Um, so you don't have a bag for these or anything? I'm just supposed to carry them like this? Okay... thanks,"" he said, struggling to hold on to his ten new autographed soccer balls. We understand he lost all but two on the way home, but even so, this will no doubt be an experience he will never forget."
"#00849","The Palmgreasers are Out!"
"#00850","   In an unprecedented move, soccer officials have ordered the disbandment of the Palmgreasers.<br>   Although notorious for playing hard and fast with the rules, few expected such a dramatic decision--least of all the Palmgreasers themselves.<br>   ""They said what? We haven't been notified in writing, so as far as I'm concerned it hasn't happened. Now if you'll excuse me, I have some calls to make,"" said a shocked team official.<br>   ""I never expected them to just get kicked out like that,"" said one industry insider. ""All of their fans have already defected to other teams. I've never seen anything like it.""<br>   Although it goes without saying, we encourage team owners wishing to avoid a similar fate to observe game and club rules."
"#00851","Player Positions"
"#00852","   Today's feature is about player positions on the field. We asked various coaches to offer their insights into this vital aspect of the game.<br>   ""I don't worry too much about positions like FW or MF; I just try to assign players according to their abilities,"" said one coach, echoing a common opinion among those asked.<br>   Indeed, a simple change in position can yield unexpected, amazing results. <br>   ""I think experimenting with different positions really helps,"" said a student near our offices, who spoke for nearly two hours on the subject.<br>   Have you tried changing your players' positions?"
"#00853","Mobuyama"
"#00854","Mobuzo"
"#00855","Mobukawa"
"#00856","Mobusima"
"#00857","Mobunabe"
"#00858","Mobubu"
"#00859","Mobuno"
"#00860","Mobuda"
"#00861","Mobuo"
"#00862","Mobumoto"
"#00863","Mobuhara"
"#00864","Mobui"
"#00865","MOBUYAMA"
"#00866","MOBUZO"
"#00867","MOBUKAWA"
"#00868","MOBUSIMA"
"#00869","MOBUNABE"
"#00870","MOBUBU"
"#00871","MOBUNO"
"#00872","MOBUDA"
"#00873","MOBUO"
"#00874","MOBUMOTO"
"#00875","MOBUHARA"
"#00876","MOBUI"
"#00877","Baxter"
"#00878"," R"
"#00879","Barnes"
"#00880"," M"
"#00881","Ruppert"
"#00882"," J"
"#00883","Gwynn"
"#00884"," E"
"#00885","Alto"
"#00886"," P"
"#00887","Jameson"
"#00888","=#00880"
"#00889","Burton"
"#00890"," O"
"#00891","Lincoln"
"#00892"," A"
"#00893","Culler"
"#00894"," H"
"#00895","Child"
"#00896","=#00882"
"#00897","Hunt"
"#00898","=#00878"
"#00899","Stark"
"#00900"," N"
"#00901","Reyes"
"#00902"," W"
"#00903","Vuzela"
"#00904","=#00882"
"#00905","Yellin"
"#00906","=#00882"
"#00907","Owens"
"#00908"," T"
"#00909","Gross"
"#00910","=#00880"
"#00911","Robbins"
"#00912"," S"
"#00913","Guzman"
"#00914"," Z"
"#00915","Tyler"
"#00916","=#00912"
"#00917","Shelton"
"#00918"," B"
"#00919","Bennett"
"#00920","=#00878"
"#00921","Collins"
"#00922","=#00886"
"#00923","Ford"
"#00924","=#00894"
"#00925","Zohn"
"#00926","=#00880"
"#00927","Garr"
"#00928","=#00908"
"#00929","Sturman"
"#00930"," F"
"#00931","Horton"
"#00932","=#00894"
"#00933","May"
"#00934","=#00900"
"#00935","Spencer"
"#00936"," G"
"#00937","Gibbs"
"#00938","=#00878"
"#00939","Mari"
"#00940","=#00880"
"#00941","Carr"
"#00942","=#00908"
"#00943","Boyle"
"#00944"," K"
"#00945","=#00880"
"#00946","Silva"
"#00947","=#00918"
"#00948","Fox"
"#00949","=#00918"
"#00950","Schnapp"
"#00951","=#00908"
"#00952","Seale"
"#00953","=#00900"
"#00954","Lowe"
"#00955"," Q"
"#00956","Marino"
"#00957"," L"
"#00958","Rizzo"
"#00959"," D"
"#00960","Marsh"
"#00961","=#00880"
"#00962","Hall"
"#00963","=#00900"
"#00964","Pearson"
"#00965","=#00918"
"#00966","Casey"
"#00967","=#00908"
"#00968","Owen"
"#00969","=#00882"
"#00970","Hickson"
"#00971","=#00955"
"#00972","Paden"
"#00973"," Y"
"#00974","Barrett"
"#00975","=#00880"
"#00976","Sandal"
"#00977","=#00930"
"#00978","Sharp"
"#00979","=#00955"
"#00980","Koenig"
"#00981","=#00908"
"#00982","Nash"
"#00983","=#00914"
"#00984","Gibbon"
"#00985","=#00900"
"#00986","Alvara"
"#00987","=#00886"
"#00988","Cascella"
"#00989","=#00936"
"#00990","Philip"
"#00991"," X"
"#00992","Summers"
"#00993","=#00912"
"#00994","Stanley"
"#00995","=#00880"
"#00996","Todd"
"#00997","=#00957"
"#00998","Chancler"
"#00999","=#00936"
"#01000","Ramsey"
"#01001","=#00878"
"#01002","Jenkins"
"#01003","=#00957"
"#01004","Estrada"
"#01005","=#00884"
"#01006","Gray"
"#01007","=#00880"
"#01008","Brown"
"#01009","=#00944"
"#01010","Hume"
"#01011","Sully"
"#01012","=#00912"
"#01013","Manning"
"#01014","=#00878"
"#01015","Douhan"
"#01016"," I"
"#01017","Aguilar"
"#01018"," C"
"#01019","Norris"
"#01020","=#01018"
"#01021","Hamm"
"#01022","=#00882"
"#01023","=#00902"
"#01024","Carrigan"
"#01025","=#00959"
"#01026","Thaler"
"#01027","=#00878"
"#01028","Ambrose"
"#01029","=#00936"
"#01030","McDonald"
"#01031","=#00944"
"#01032","Griffith"
"#01033","=#00892"
"#01034","Hutt"
"#01035","=#00882"
"#01036","Pratt"
"#01037","=#00900"
"#01038","Hamer"
"#01039","=#00912"
"#01040","Schweig"
"#01041","=#00944"
"#01042","Hathaway"
"#01043","=#00892"
"#01044","Carter"
"#01045","=#00902"
"#01046","Mathis"
"#01047","=#00894"
"#01048","Wong"
"#01049","=#00991"
"#01050","Henry"
"#01051","=#00902"
"#01052","Massey"
"#01053","=#00878"
"#01054","Geiger"
"#01055","=#01018"
"#01056","Kinder"
"#01057","=#00880"
"#01058","McGee"
"#01059","=#00959"
"#01060","Boone"
"#01061","=#00959"
"#01062","Elliott"
"#01063","=#00880"
"#01064","Hughes"
"#01065","=#00894"
"#01066","Gonzal"
"#01067","=#00878"
"#01068","Wang"
"#01069","=#01018"
"#01070","Cohn"
"#01071","=#00880"
"#01072","Burns"
"#01073","=#00880"
"#01074","West"
"#01075","=#00892"
"#01076","Pumpkin"
"#01077","=#00886"
"#01078","Huff"
"#01079","=#00880"
"#01080","Colombo"
"#01081","=#00882"
"#01082","Digel"
"#01083","=#00894"
"#01084","Phelps"
"#01085","=#00944"
"#01086","Glover"
"#01087","=#00959"
"#01088","Fisher"
"#01089","=#01018"
"#01090","Hudson"
"#01091","=#00894"
"#01092","Callahan"
"#01093","=#00880"
"#01094","Oden"
"#01095","=#00892"
"#01096","Hamill"
"#01097","=#00880"
"#01098","Quinn"
"#01099","=#00892"
"#01100","Kelley"
"#01101","=#00878"
"#01102","Sanders"
"#01103","=#01018"
"#01104","Whitbeck"
"#01105"," V"
"#01106","Lisbon"
"#01107","=#00930"
"#01108","Adkins"
"#01109","=#00894"
"#01110","Phillips"
"#01111","=#00930"
"#01112","Morgan"
"#01113","=#00908"
"#01114","Leakey"
"#01115","=#01018"
"#01116","Hendon"
"#01117","=#00894"
"#01118","Hill"
"#01119","=#01105"
"#01120","Young"
"#01121","=#00878"
"#01122","Jones"
"#01123","=#00955"
"#01124","Coogan"
"#01125","=#00880"
"#01126","Mitchell"
"#01127","=#00880"
"#01128","Thomas"
"#01129","=#00878"
"#01130","Cole"
"#01131","=#00892"
"#01132","Law"
"#01133","=#00882"
"#01134","Martin"
"#01135","=#00912"
"#01136","Griffin"
"#01137","=#00886"
"#01138","Schachter"
"#01139","K"
"#01140","Cook"
"#01141","=#01018"
"#01142","=#00879"
"#01143","=#00900"
"#01144","Hawkes"
"#01145","B"
"#01146","Meuer"
"#01147","E"
"#01148","Grizzly"
"#01149","=#00918"
"#01150","=#00944"
"#01151","Ackbar"
"#01152","Chimpan"
"#01153","Kairo"
"#01154"," bot"
"#01155","Sally"
"#01156"," Prin"
"#01168","Practice Match"
"#01169","With a similar level opponent."
"#01170","Tune-Up Match"
"#01171","With a lower level opponent."
"#01172","Strengthening Match"
"#01173","With a higher level opponent."
"#01174","Novice Cup"
"#01175","Elimination tournament."
"#01176","King Cup"
"#01177","Eco Cup"
"#01178","Chimpan Cup"
"#01179","National Cup"
"#01180","Polar Bearington Cup"
"#01181","World Tournament"
"#01182","World Championships"
"#01183","Smoothies"
"#01184","Exhibition match with the Smoothies."
"#01185","Lemons Match"
"#01186","Exhibition match with the Lemons."
"#01187","Ferns Match"
"#01188","Exhibition match with the Ferns."
"#01189","Gigglers Match"
"#01190","Exhibition match with the Gigglers."
"#01191","Dynamos Match"
"#01192","Exhibition match with the Dynamos."
"#01193","Blowfish Match"
"#01194","Exhibition match with the Blowfish."
"#01195","Pharmas Match"
"#01196","Exhibition match with the Pharmas."
"#01197","Burgers Match"
"#01198","Exhibition match with the Burgers."
"#01199","Eyeballs Match"
"#01200","Exhibition match with the Eyeballs."
"#01201","Bathers Match"
"#01202","Exhibition match with the Bathers."
"#01203","Volcanoes Match"
"#01204","Exhibition match with the Volcanoes."
"#01205","Deer Match"
"#01206","Exhibition match with the Deer."
"#01207","Noodles Match"
"#01208","Exhibition match with the Noodles."
"#01209","Dragons Match"
"#01210","Exhibition match with the Dragons."
"#01211","Boulders Match"
"#01212","Exhibition match with the Boulders."
"#01213","Knights Match"
"#01214","Exhibition match with the Knights."
"#01215","Papayas Match"
"#01216","Exhibition match with the Papayas."
"#01217","Serpents Match"
"#01218","Exhibition match with the Serpents."
"#01219","Rainbows Match"
"#01220","Exhibition match with the Rainbows."
"#01221","Doorstops Match"
"#01222","Exhibition match with the Doorstops."
"#01223","Tapeworms Match"
"#01224","Exhibition match with the Tapeworms."
"#01225","Peach Pits Match"
"#01226","Exhibition match with the Peach Pits."
"#01227","Chocos Match"
"#01228","Exhibition match with the Chocos."
"#01229","Burrowers Match"
"#01230","Exhibition match with the Burrowers."
"#01231","Jellyfish Match"
"#01232","Exhibition match with the Jellyfish."
"#01233","Grizzlies Match"
"#01234","Exhibition match with the Grizzlies."
"#01235","Gorillas Match"
"#01236","Exhibition match with the Gorillas."
"#01237","Blue Stars Match"
"#01238","Exhibition match with the Blue Stars."
"#01239","Shortcakes Match"
"#01240","Exhibition match with the Shortcakes."
"#01241","Eels Match"
"#01242","Exhibition match with the Eels."
"#01243","Hamsters Match"
"#01244","Exhibition match with the Hamsters."
"#01245","Nachos Match"
"#01246","Exhibition match with the Nachos."
"#01247","Poison Oaks Match"
"#01248","Exhibition match with the Poison Oaks."
"#01249","Seagulls Match"
"#01250","Exhibition match with the Seagulls."
"#01251","Hipsters Match"
"#01252","Exhibition match with the Hipsters."
"#01253","Peanuts Match"
"#01254","Exhibition match with the Peanuts."
"#01255","Pastafarian Match"
"#01256","Exhibition match with the Pastafarians."
"#01257","Sweetbreads Match"
"#01258","Exhibition match with the Sweetbreads."
"#01259","Milkers Match"
"#01260","Exhibition match with the Milkers."
"#01261","Sweetcorn Match"
"#01262","Exhibition match with the Sweetcorn."
"#01263","Dribblers Match"
"#01264","Exhibition match with the Dribblers."
"#01265","Wildflowers Match"
"#01266","Exhibition match with the Wildflowers."
"#01267","Cows Match"
"#01268","Exhibition match with the Cows."
"#01269","Sea Slugs Match"
"#01270","Exhibition match with the Sea Slugs."
"#01271","Wild Dogs Match"
"#01272","Exhibition match with the Wild Dogs."
"#01273","Cafe Lattes Match"
"#01274","Exhibition match with the Cafe Lattes."
"#01275","Rooks Match"
"#01276","Exhibition match with the Rooks."
"#01277","Spain Match"
"#01278","Exhibition match with FC Spain."
"#01279","Italy Match"
"#01280","Exhibition match with FC Italy."
"#01281","England Match"
"#01282","Exhibition match with FC England."
"#01283","Brazil Match"
"#01284","Exhibition match with FC Brazil."
"#01285","Germany Match"
"#01286","Exhibition match with FC Germany."
"#01287","Chimpan Match"
"#01288","Exhibition match with FC Chimpan."
"#01289","Ackbar Match"
"#01290","Exhibition match with FC Ackbar."
"#01291","Ninja Match"
"#01292","Exhibition match with FC Ninja."
"#01293","Wrestlers Match"
"#01294","Exhibition match with FC Wrestlers."
"#01295","Kairo Match"
"#01296","Exhibition match with FC Kairo."
"#01297","Prins Match"
"#01298","Exhibition match with the Prins."
"#01299","Friends Cup"
"#01300","Exhibition match with a friend."
"#01301","Online Cup"
"#01302","Exhibition match with an online user."
"#01303","Captain"
"#01304","<co=3366ff>Boosts all stats</co>. (1 player only)"
"#01305","Stamina Up"
"#01306","Boosts <co=3366ff>Stamina</co> by <co=dd0806>30</co>."
"#01307","Ultra Stamina"
"#01308","Boosts <co=3366ff>Stamina</co> by <co=dd0806>100</co>."
"#01309","Kick Up"
"#01310","Boosts <co=3366ff>Kick</co> by <co=dd0806>30</co>."
"#01311","Ultra Kick"
"#01312","Boosts <co=3366ff>Kick</co> by <co=dd0806>100</co>."
"#01313","Speed Up"
"#01314","Boosts <co=3366ff>Speed</co> by <co=dd0806>30</co>."
"#01315","Ultra Speed"
"#01316","Boosts <co=3366ff>Speed</co> by <co=dd0806>100</co>."
"#01317","Technique Up"
"#01318","Boosts <co=3366ff>Technique</co> by <co=dd0806>30</co>."
"#01319","Ultra Technique"
"#01320","Boosts <co=3366ff>Technique</co> by <co=dd0806>100</co>."
"#01321","Body Up"
"#01322","Boosts <co=3366ff>Body</co> by <co=dd0806>30</co>."
"#01323","Ultra Body"
"#01324","Boosts <co=3366ff>Body</co> by <co=dd0806>100</co>."
"#01325","Keeper Up"
"#01326","Boosts <co=3366ff>Keeper</co> by <co=dd0806>30</co>."
"#01327","Ultra Keeper"
"#01328","Boosts <co=3366ff>Keeper</co> by <co=dd0806>100</co>."
"#01329","Longshot"
"#01330","Can shoot <co=3366ff>from farther away</co>."
"#01337","Shot Blocker"
"#01338","Jump forward when <co=3366ff>blocking shots</co>."
"#01339","Raging Bull"
"#01340","<co=3366ff>Strengthens tackle </co>at the expense of speed."
"#01341","Tackle Master"
"#01342","Improves <co=3366ff>tackling ability</co>."
"#01343","Super Slider"
"#01344","Improves <co=3366ff>sliding ability</co>."
"#01345","Dynamo"
"#01346","<co=3366ff>Chase target</co> when sensing danger."
"#01347","Direct Play"
"#01348","Play <co=3366ff>without trapping</co> the ball."
"#01349","Long Throw"
"#01350","Can throw the ball in farther."
"#01351","Space Out"
"#01352","<co=3366ff>Emphasize space</co> when moving."
"#01353","Form Up"
"#01354","<co=3366ff>Emphasize formation</co> when moving."
"#01355","EXP Boost"
"#01356","Get <co=3366ff>more experience</co> in a match."
"#01357","Fame Aura"
"#01358","Boosts the player's <co=3366ff>popularity</co>."
"#01359","Sneaky"
"#01360","Get <co=3366ff>fouls</co> less often."
"#01361","Equilibrium"
"#01362","Play well in <co=3366ff>all environments</co>."
"#01363","Rain Dance"
"#01364","Play well in the <co=3366ff>rain</co>."
"#01365","Snow Leopard"
"#01366","Play well in the <co=3366ff>snow</co>."
"#01367","Terra Nova"
"#01368","Play well on a<co=3366ff> dirt field</co>."
"#01369","Savannah"
"#01370","Play well on a<co=3366ff> grass field</co>."
"#01371","Sandstorm"
"#01372","Play well on a <co=3366ff>sandy field</co>."
"#01373","Ace"
"#01374","<co=dd0806>Greatly boosts</co> <co=3366ff>FW stats</co>."
"#01375","Playmaker"
"#01376","Boosts <co=3366ff>centering quality</co>."
"#01377","Dribbler"
"#01378","Become a better <co=3366ff>dribbler</co>."
"#01379","Safety Play"
"#01380","Increases clear distance."
"#01381","Iron Wall"
"#01382","<co=dd0806>Greatly boosts</co> GK <co=3366ff>stats</co>."
"#01383","Free Runner"
"#01384","<co=3366ff>Dash faster</co> without the ball."
"#01385","Sharpshooter"
"#01386","Increases penalty shootout accuracy."
"#01387","Roulette"
"#01388","Perform a roulette maneuver."
"#01389","Overlap"
"#01390","Run past a teammate and go on the offensive."
"#01391","Headgear N"
"#01392","Become a ninja?! All stats +5%."
"#01393","Headgear W"
"#01394","Become a wrestler?! All stats +5%."
"#01395","Headgear B"
"#01396","Become a bear?! All stats +10%."
"#01397","Headgear A"
"#01398","Become a king?! All stats +10%."
"#01399","Headgear C"
"#01400","Become Chimpan Z?! All stats +12%."
"#01401","Headgear K"
"#01402","Become Kairobot?! All stats + 15%."
"#01403","Headgear S"
"#01404","Become Sally Prin?! All stats +20%."
"#01405","Quit"
"#01406","Back"
"#01407","Save"
"#01408","Menu"
"#01409","Self"
"#01410","Top"
"#01411","Site"
"#01412","Toggle"
"#01413","Remove"
"#01414","Info"
"#01415","=#01413"
"#01416","Bench"
"#01417","Lineup"
"#01418","Time-out"
"#01419","List"
"#01420","Compat."
"#01421","Retire"
"#01422","Skip"
"#01423","Skill"
"#01424","=#01419"
"#01425","Terms"
"#01426","OK"
"#01427","Rename"
"#01428","Update"
"#01429","Restore"
"#01430","Fortuneteller"
"#01431","Said to be scarily accurate."
"#01432","Local Mall"
"#01433","A busy local mall."
"#01434","Hot Springs Inn"
"#01435","A popular local hot springs inn."
"#01436","Eyeglass Comp."
"#01437","A local eyeglass company."
"#01438","Photographer"
"#01439","A famous local photographer."
"#01440","Local Circus"
"#01441","A circus with a 60-year history."
"#01442","Burger Shack"
"#01443","An eatery near the field. It's delicious!"
"#01444","Chinese Rest."
"#01445","Serves the best Hunan Tofu on earth."
"#01446","Food Company"
"#01447","Provides organic food to supermarkets."
"#01448","Convi-Mart"
"#01449","A local convenience store chain."
"#01450","Local Courier"
"#01451","A local shipping company with national ambitions."
"#01452","Duck Hot Springs"
"#01453","Famous for its catchy theme song."
"#01454","Sushi Bar"
"#01455","A family sushi bar with the freshest ingredients."
"#01456","Clothing King"
"#01457","This popular brand sells anything you could wear."
"#01458","Bob's Fish"
"#01459","Holds 80% of the canned mackerel market."
"#01460","Constr. Comp."
"#01461","A construction company famous the world over."
"#01462","Instrument Maker"
"#01463","A maker of fine orchestral instruments."
"#01464","IT Company"
"#01465","A cutting-edge firm dealing in social media."
"#01466","Sunny Rentals"
"#01467","Stores have great selection. Is starting online rentals."
"#01468","Candy Company"
"#01469","Has been making candy the same way for generations."
"#01470","Stock Brokerage"
"#01471","This securities company recently expanded online."
"#01472","Airline"
"#01473","Offers both bargain fares and luxury tours."
"#01474","Insurance Comp."
"#01475","This global insurance company even offers injury insurance."
"#01476","Beekeeping Comp."
"#01477","This hive of activity can be heard miles away."
"#01478","TV Station"
"#01479","Has a sports channel with many rabid soccer fans."
"#01480","Auto Company"
"#01481","Has electric car patents, and also deals in motorsports."
"#01482","Aerospace Co."
"#01483","Working on a manned flight to Jupiter."
"#01484","Investor"
"#01485","This famous investor is among the world's richest."
"#01486","Rare Metals Co."
"#01487","A global company that mines rare metals at sea."
"#01488","Wairo Foundation"
"#01489","A company with a shady reputation."
"#01490","KoalaNet"
"#01491","Famous for patents for communicating with animals."
"#01492","Oil Company"
"#01493","A global energy company run by King Ackbar."
"#01494","Drug Company"
"#01495","Makers of an excellent cold remedy."
"#01496","Banana Gardens"
"#01497","A theme park visited by many people from overseas."
"#01498","Bearington Const."
"#01499","A construction company with lots of strong workers."
"#01500","Kairo Inc."
"#01501","Mainly hires out mascots to various companies."
"#01502","Discount Training"
"#01503","Cheaper training costs."
"#01504","Discount Player Neg."
"#01505","Cheaper player negotiations."
"#01506","Discount Sponsor Neg."
"#01507","Cheaper sponsor negotiations."
"#01508","Discount Fan Activities"
"#01509","Cheaper fan activities."
"#01510","Discount Facility Up"
"#01511","Cheaper facility upgrades."
"#01512","Discount Construction"
"#01513","Cheaper facility construction."
"#01514","Discount Shopping"
"#01515","Cheaper heart products at the shop."
"#01516","Better Training"
"#01517","Increases training effectiveness."
"#01518","Better Trade Neg."
"#01519","Easier to negotiate with players."
"#01520","Better Sponsor Neg."
"#01521","Easier to negotiate with sponsors."
"#01522","Better Fan Activities"
"#01523","More effective fan activities."
"#01524","Faster Construction"
"#01525","Reduces facility build time."
"#01526","Lower Coach Salary"
"#01527","Reduces coach salary."
"#01528","Lower Player Salary"
"#01529","Reduces player salaries."
"#01530","Facility Research Boost"
"#01531","Facilities give more research points."
"#01532","Match Research Boost"
"#01533","Matches give more research points."
"#01534","Player Popularity Boost"
"#01535","Matches give bonus popularity."
"#01536","Player Evaluation Boost"
"#01537","Matches give bonus evaluation points."
"#01538","Match EXP Boost"
"#01539","Matches give more EXP."
"#01540","Sponsor EXP Boost"
"#01541","Matches give sponsors more EXP."
"#01542","Fan Boost"
"#01543","Matches bring in more fans."
"#01544","Support Boost"
"#01545","Matches give more fan support."
"#01546","Merchandise Sales Boost"
"#01547","Sell more merchandise at matches."
"#01548","Spectator Boost"
"#01549","Matches bring in more spectators."
"#01550","stadium00"
"#01551","=MID(#01550,1,-2)&'01'"
"#01552","=MID(#01550,1,-2)&'02'"
"#01553","=MID(#01550,1,-2)&'03'"
"#01554","=MID(#01550,1,-2)&'04'"
"#01555","Hartford"
"#01556","=#00957"
"#01557","Was a third-string player."
"#01558","Lopez"
"#01559","=#00882"
"#01560","Can whistle loudly."
"#01561","Nelson"
"#01562","=#00890"
"#01563","Collects car models."
"#01564","Greene"
"#01565","=#00892"
"#01566","Learned from video games."
"#01567","Campbell"
"#01568","=#00912"
"#01569","Can play with broken bones."
"#01570","=#01008"
"#01571","=#00957"
"#01572","Collects eyeglasses."
"#01573","Lewis"
"#01574","=#01105"
"#01575","Speaks 5 languages."
"#01576","Woods"
"#01577","=#00882"
"#01578","Does sit-ups every day."
"#01579","Cooper"
"#01580","=#00912"
"#01581","Doesn't like eye contact."
"#01582","Walker"
"#01583","=#00894"
"#01584","Good at small talk."
"#01585","Brooks"
"#01586","=#00882"
"#01587","Good at lifting."
"#01588","Scott"
"#01589","=#00936"
"#01590","Has led a hard life."
"#01591","Torres"
"#01592","=#00878"
"#01593","Wants to direct films."
"#01594","Parker"
"#01595","=#00886"
"#01596","Was famous as a player."
"#01597","Peterson"
"#01598","=#00886"
"#01599","Looks great in a jersey."
"#01600","Robinson"
"#01601","=#00912"
"#01602","Runs funny."
"#01603","Simmons"
"#01604","=#00936"
"#01605","Plays by own rules."
"#01606","Price"
"#01607","=#01105"
"#01608","Good at inflating balls."
"#01609","Roberts"
"#01610","=#00955"
"#01611","Picky about sports drinks."
"#01612","Dedios"
"#01613","=#00880"
"#01614","Good at visualization."
"#01615","Sanchez"
"#01616","=#00959"
"#01617","Does referee impressions."
"#01618","Turner"
"#01619","=#00900"
"#01620","Hates penalty kicks."
"#01621","=#01152"
"#01622","Paid in bananas."
"#01623","Bearington"
"#01624","=#00936"
"#01625","Quite an architect."
"#01626","Kairobot"
"#01628","Often mistaken for the ball."
"#01629","=#01155"
"#01630","=#01156"
"#01631","Wants to go on vacation."
"#01632","Hi there!"
,"I'm the assistant coach for the <0>. I can't wait to get started!"
,"It looks like our players have arrived on the team bus. Let's go say hello!"
"#01633","Hello. Manley's my name. I'll be coaching the <0>."
,"As coach, I'll be in charge of team practice. Don't worry, I'll whip these guys into shape."
,"We may be a new team, but if we work hard, I think we can go all the way!"
,"Now if you'll excuse me, I have some work to do."
"#01634","I see you've met the coach. <br>All right, time to get down to business!"
,"To build up the team, why don't we try <co=3366ff>hiring some players</co>?"
,"Go ahead and start the contract talks by selecting ""<co=3366ff>Manage Team</co>"" from the menu."
"#01635","Since we're only a new club, we're not allowed to play in matches just yet. Wait a little bit longer!"
"#01636","I just got word that our application to form an official team has been approved!"
,"Now we can play in matches."
,"Select ""<co=3366ff>Matches</co>""<co=3366ff> </co>from the menu to play a practice match!"
"#01637","Hello. I happened to pass by the other day and caught a glimpse of your team in action."
,"I liked what I saw, so I went straight home and consulted my star charts about the <0>."
,"And the cosmos predict great things for your team!"
,"So great that I wouldn't hesitate to become your <co=3366ff>sponsor</co>!"
,"Please get in touch if you're interested."
"#01638","Hello. We're looking for ways to drum up interest in our local shopping area."
,"Feel free to contact us anytime about working together."
"#01639","Wow! Someone who saw us play wants to become our sponsor! That's fantastic!"
,"Sponsors provide a crucial source of income for the team, so let's try to get as many as possible!"
,"You can start negotiations by selecting ""<co=3366ff>Manage Team</co>"" from the menu."
"#01640","Well done. <0> years have now passed. This ends the first part of the game."
,"It's now time to calculate your Clear Points."
"#01641","You have<co=0000ff> <0> </co>total Clear Points."
,"Congratulations! You beat your high score."
,"You got a <1> trophy!"
,"You can see your trophy on the game's <co=0000ff>title screen</co>."
,"Try to get an even better score next time!"
"#01642","You have<co=0000ff> <0> </co>total Clear Points."
,"Unfortunately, you didn't beat your high score."
,"Try to get an even better score next time!"
"#01643","From this point on, your high score will no longer affect your online ranking."
,"But you can keep managing your soccer team for as long as you like."
,"Good luck!"
"#01644","Our first goal!"
"#01645","You've set your offense to ""long pass."" With this strategy, you use long passes to"
,"get in front of the goal quickly. This works best if your forwards' Body stats are high."
"#01646","You've set your offense to ""short pass."""
,"This works best if your midfielders' Speed and Technique stats are high."
"#01647","The second half is about to begin! The teams have changed field sides."
,"<co=0000ff>Tap the upper right</co> to change your offensive strategy. Give it a try!"
,"Let's hope our players do well in the second half!"
"#01648","Hey, you need to select a player."
"#01649","You don't have any free players. You may need to hire some more."
"#01650","You don't have enough <co=3366ff>research points</co> (light bulb icons) for practice."
,"You can get research points by playing matches or using team facilities."
"#01651","You don't have enough team management <co=3366ff>research points</co> (heart icons)."
,"You can get them by playing matches, using facilities, or playing Lucky Target."
"#01652","It seems you don't have enough money..."
"#01653","Looks like you've used up your items."
"#01654","You are currently participating in the <0>."
,"Try again when the schedule is open."
"#01655","Okay, we'll use <0> and try to keep a good balance!"
"#01656","Okay, we'll try to emphasize offense with <0>!"
"#01657","Okay, we'll try to emphasize defense with <0>!"
"#01658","We currently have contracts with <0> sponsors."
"#01659","All right... What should we do about our <co=0000ff>contract with the coach</co> for next year?"
"#01660","Select a new coach. Their coaching ability will change the <co=0000ff>effectiveness of team practice."
"#01661","I look forward to working with you."
,"I'll guide this team to victory!"
"#01662","Thank you! I look forward to working with you in the coming year."
"#01663","We renewed our coach's contract! Team practice should be even more effective since the players know the coach so well."
"#01664","The end of the year is approaching. It's time to renew our players' contracts."
"#01665","Let's work with this lineup in the coming year."
"#01666","Choose the player you want to dismiss."
"#01667","Thanks for everything. Maybe we'll meet again someday. Goodbye..."
"#01668","I see... Well, I've got a dozen offers on the table anyway, so I guess I'll take one of those."
"#01669","I understand. I did just take out a big loan to buy a house in this neighborhood, but I guess I can figure something out."
,"Goodbye!"
"#01670","Oops! Now we don't have 11 players!"
"#01671","They seemed interested, but you couldn't cut a deal this time."
,"If you try again, maybe you'll get to 100%!"
"#01672","You can negotiate with <0> players."
"#01673","There are no players on the hiring list."
,"You might get more if you won a cup."
