"@title","English"
"#00839","Diary"
"#00840","Rank within the top 175 with the<br>Diary Theme"
"#00841","Hard Work"
"#00842","Rank within the top 150 with the<br>Hard Work Theme"
"#00843","Stage Crew"
"#00844","Nature"
"#00845","Rank within the top 150 with the<br>Nature Theme"
"#00846","Befriending Staff"
"#00847","Game Arcade"
"#00848","Rank within the top 150 with the<br>Game Arcade Theme"
"#00849","Racing"
"#00850","Rank within the top 150 with the<br>Racing Theme"
"#00851","=#00043"
"#00852","Rank within the top 150 with the<br>Pyramid Theme"
"#00853","Brothers"
"#00854","Rank within the top 150 with the<br>Brothers Theme"
"#00855","High School"
"#00856","Rank within the top 100 with the<br>High School Theme"
"#00857","Ghosts"
"#00858","Rank within the top 75 with the<br>Ghosts Theme"
"#00859","Cool Cop"
"#00860","Rank within the top 75 with the<br>Cool Cop Theme"
"#00861","Epic Adventure"
"#00862","Rank within the top 75 with the<br>Epic Adventure Theme"
"#00863","Uninhabited Island"
"#00864","Rank within the top 100 with the<br>Uninhabited Island Theme"
"#00865","Campus"
"#00866","Rank within the top 100 with the<br>Campus Theme"
"#00867","Survival"
"#00868","Rank within the top 75 with the<br>Survival Theme"
"#00869","Famous Detective"
"#00870","Rank within the top 75 with the<br>Famous Detective Theme"
"#00871","Super Celebs"
"#00872","Rank within the top 100 with the<br>Super Celebs Theme"
"#00873","Mafia"
"#00874","Rank within the top 100 with the<br>Mafia Theme"
"#00875","Coming of Age"
"#00876","Rank within the top 75 with the<br>Coming of Age Theme"
"#00877","Vacation"
"#00878","Rank within the top 100 with the<br>Vacation Theme"
"#00879","Other World"
"#00880","Rank within the top 100 with the<br>Other World Theme"
"#00881","Nonsensical"
"#00882","Rank within the top 100 with the<br>Nonsensical Theme"
"#00883","Horror"
"#00884","Rank within the top 100 with the<br>Horror Theme"
"#00885","Pop Singer"
"#00886","Rank within the top 75 with the<br>Pop Singer Theme"
"#00887","Friendship"
"#00888","Rank within the top 100 with the<br>Friendship Theme"
"#00889","Movie King"
"#00890","Make a production announcement!"
"#00891","Holding a press conference for a new<br>movie is a good way of promoting it!"
"#00892","Make a Production Announcement"
"#00893","Facility: Spa"
"#00894","Hold a preview screening!"
"#00895","Hold a preview screening of a new<br>movie to create some buzz around it!"
"#00896","Hold a Preview Screening"
"#00897","Facility: Gift Shop"
"#00898","Tease the audience with a movie trailer!"
"#00899","Make a trailer for your film to advertise it!"
"#00900","Movie Trailer"
"#00901","Facility: Resort Hotel"
"#00902","I have an eye for well-filmed movies."
"#00903","I'd like to see a film with mind-blowing special<br>effects and fine cinematography."
"#00904","Movie Tech Stat 150+"
"#00905","Facility: Mini Amusement Park"
"#00906","I'd like to see an even more technically stunning movie!"
"#00907","=MID(#00904,1,-4)&'250+'"
"#00908","Facility: Museum"
"#00909","=MID(#00904,1,-4)&'500+'"
"#00910","Facility: Log House"
"#00911","Studio Architect"
"#00912","Isn't it time you considered getting another studio?"
"#00913","I can offer you a new studio entirely for free<br>if your movies get an impressive audience."
"#00914","=MID(#00516,1,-3)&'000'"
"#00915","New Studio"
"#00916","Audience of 10,000,000"
"#00917","Film Arts Inc. CEO"
"#00918","Are you investing in movie theaters?"
"#00919","Work on improving the movie<br>theaters where your films<br>are shown. It will benefit you too!"
"#00920","Lv. 2 Movie Theater"
"#00921","Training: Mountain Hiking"
"#00922","Lv. 5 Movie Theater"
"#00923","Training: Archive Study"
"#00924","Lv. 7 Movie Theater"
"#00925","Training: Photo Club"
"#00926","Lv. 9 Movie Theater"
"#00927","Training: Exam Invigilator"
"#00928","Lv. 3 European Movie Theater"
"#00929","Training: Visiting Lecturer"
"#00930","Explorer"
"#00931","How's filming going?"
"#00932","I could tell you of a neat filming site, but I need<br>to be confident you'd make good use of it."
"#00933","Seaside Site Lv. 3"
"#00934","Site: Wilderness"
"#00935","You doing all right with filming?"
"#00936","Riverside Site Lv. 3"
"#00937","Site: Snowfield"
"#00938","Any Site Lv. 3"
"#00939","Site: Desert"
"#00940","Field Site Lv. 3"
"#00941","Site: School"
"#00942","Forest Site Lv. 3"
"#00943","Site: House"
"#00944","=MID(#00938,1,-1)&'5'"
"#00945","Site: Abandoned Building"
"#00946","City Site Lv. 3"
"#00947","Site: Old Japan"
"#00948","Night-Time City Site Lv. 3"
"#00949","Site: Base"
"#00950","=MID(#00938,1,-1)&'7'"
"#00951","Site: Cavern"
"#00952","Japanese House Site Lv. 3"
"#00953","Site: Dreamland"
"#00954","Office Site Lv. 3"
"#00955","Site: Sky"
"#00956","=MID(#00938,1,-1)&'9'"
"#00957","Site: Star"
"#00958","Dog"
"#00959","Easy to film."
"#00960","Photogenic."
"#00961","Let's try not to get distracted..."
"#00962","=#00132"
"#00963","=#00025"
"#00964","Warrior"
"#00965","Firefighter"
"#00966","=#00024"
"#00967","Lawyer"
"#00968","Teacher"
"#00969","=#00027"
"#00970","=#00857"
"#00971","=#00042"
"#00972","Wrestler"
"#00973","Accident-Prone"
"#00974","Airhead"
"#00975","Super-Serious"
"#00976","Hot Head"
"#00977","Liar"
"#00978","Morose"
"#00979","Luck-Pusher"
"#00980","The Strongest"
"#00981","Glammed Up"
"#00982","Charismatic"
"#00983","Softie"
"#00984","Monkey"
"#00985","=#00119"
"#00986","Knight"
"#00987","Superpowers"
"#00988","Underdog"
"#00989","=#00064"
"#00990","Optimist"
"#00991","Cosplayer"
"#00992","Pessimist"
"#00993","=#00075"
"#00994","Sickly"
"#00995","Fairy"
"#00996","Protagonist Dies"
"#00997","Victory"
"#00998","Defeating a Foe"
"#00999","Happy End"
"#01000","Unhappy End"
"#01001","Lots of Extras"
"#01002","Friend's Betrayal"
"#01003","Dream Sequence"
"#01004","Overbearing Father"
"#01005","Parting with Friends"
"#01006","Family Reunion"
"#01007","Parting with Family"
"#01008","Cooperating to Win"
"#01009","Averting Crisis"
"#01010","Space Journey"
"#01011","Silent Farewell"
"#01012","Party at the End"
"#01013","Cliffhanger Ending"
"#01014","Satisfying Ending"
"#01015","Not used"
"#01016","Request fulfilled!<br>You got <0>G!"
"#01017","Request fulfilled!<br>You got <0> Research Pts."
"#01018","Spa complete!<br>It will make the Worldbuilding of your new movies more interesting."
"#01019","Gift Shop complete!<br>It will generate some revenue from visitors."
"#01020","Agency Office complete!<br>You'll get to make deals with more movie theaters."
"#01021","CG Studio complete!<br>Your new movies will benefit from higher Tech!"
"#01022","Music Studio complete!<br>Your new movies will benefit from better Music!"
"#01023","Acting Classroom complete!<br>Your new movies will benefit from better Acting!"
"#01024","Restaurant complete!<br>It will generate some revenue from visitors."
"#01025","Technical School complete!<br>Your new movies will benefit from higher Tech!"
"#01026","Staff Housing complete!<br>Your new movies will have an even more interesting Story."
"#01027","Gym complete!<br>It will make the Worldbuilding of your new movies more interesting."
"#01028","Hotel complete!<br>It will generate some revenue from visitors."
"#01029","Mini Amusement Park complete!<br>Your new movies are bound to be more Exciting."
"#01030","Park complete!<br>Your new movies will charm the audience with even more Romance!"
"#01031","Swimming Pool complete!<br>Your new movies will have even more Surprise in their storylines!"
"#01032","Sports Grounds complete!<br>Your new movies will benefit from better Acting!"
"#01033","Museum complete!<br>It will generate some revenue from visitors."
"#01034","Log House complete!<br>Your new movies will benefit from more Comedy!"
"#01035","Discovered a new potential filming site!"
"#01036","You've been told about a new training activity!"
"#01037","You got <0> Research Pts."
"#01038","You got <0>G."
"#01039","You got <0> Research Pts as Film Festival participation prize."
"#01040","You got <0>G as Film Festival participation prize."
"#01041","Thanks for the review! You received 10,000,000G and 100 Research Pts!"
"#01042","=#00797"
"#01043","Adults"
"#01044","=#00007"
"#01045","Fame's gone up!"
"#01046","None"
"#01047","Fame has risen slightly."
"#01048","Gained some recognition locally."
"#01049","Gained some recognition among boys."
"#01050","Gained some recognition among girls."
"#01051","Gained some recognition among businessmen."
"#01052","Gained some recognition among housewives."
"#01053","Gained some recognition among older ladies."
"#01054","Gained some recognition among older men."
"#01055","Is the talk of the town."
"#01056","Popular among audiences of all ages."
"#01057","Featured in a magazine!"
"#01058","Featured in Silver Screen Special."
"#01059","Featured in Silver Screen Special. Popularity up!"
"#01060","Featured in Cinefan."
"#01061","Featured in Cinefan. Popularity up!"
"#01062","Featured in Culture, Film, Etc."
"#01063","Featured in Culture, Film, Etc. Popularity up!"
"#01064","Featured in Movie Companion."
"#01065","Featured in Movie Companion. Popularity up!"
"#01066","Featured in Movie Reviews Online."
"#01067","Featured in Movie Reviews Online. Popularity up!"
"#01068","Movie merchandise goes on sale!"
"#01069","Themed figurines go on sale. Gained some recognition."
"#01070","Themed figurines go on sale. Gained recognition."
"#01071","Themed figurines go on sale. Hot topic in town."
"#01072","Themed figurines go on sale. Super popular!"
"#01073","Plushies go on sale. Gained some recognition."
"#01074","Plushies go on sale. Gained recognition."
"#01075","Plushies go on sale. Hot topic in town."
"#01076","Plushies go on sale. Super popular!"
"#01077","Soundtrack goes on sale. Gained some recognition."
"#01078","Soundtrack goes on sale. Gained recognition."
"#01079","Soundtrack goes on sale. Hot topic in town."
"#01080","Soundtrack goes on sale. Super popular!"
"#01081","Held a public screening. Gained some recognition."
"#01082","Held a public screening. Gained recognition."
"#01083","Held a public screening. Hot topic in town."
"#01084","Held a public screening. Super popular!"
"#01085","Book about the movie goes on sale. Gained some recognition."
"#01086","Book about the movie goes on sale. Gained recognition."
"#01087","Book about the movie goes on sale. Hot topic in town!"
"#01088","Book about the movie goes on sale. Super popular!"
"#01089","DVD goes on sale. Gained some recognition."
"#01090","DVD goes on sale. Gained recognition."
"#01091","DVD goes on sale. Hot topic in town."
"#01092","DVD goes on sale. Super popular!"
"#01093","Anime franchise released. Gained some recognition."
"#01094","Anime franchise released. Gained recognition."
"#01095","Anime franchise released. Hot topic in town."
"#01096","Anime franchise released. Super popular!"
"#01097","Theater play spin-off confirmed. Gained some recognition."
"#01098","Theater play spin-off confirmed. Gained recognition."
"#01099","Theater play spin-off confirmed. Hot topic in town."
"#01100","Theater play spin-off confirmed. Super popular!"
"#01101","Game franchise confirmed. Gained some recognition."
"#01102","Game franchise confirmed. Gained recognition."
"#01103","Game franchise confirmed. Hot topic in town."
"#01104","Game franchise confirmed. Super popular!"
"#01105","TV adaptation released. Gained some recognition."
"#01106","TV adaptation released. Gained recognition."
"#01107","TV adaptation released. Hot topic in town."
"#01108","TV adaptation released. Super popular!"
"#01109","Comic adaptation released. Gained some recognition."
"#01110","Comic adaptation released. Gained recognition."
"#01111","Comic adaptation released. Hot topic in town."
"#01112","Comic adaptation released. Super popular!"
"#01113","National Motion Picture Award"
"#01114","Ladies & Gentlemen"
"#01115","European Motion Picture Award"
"#01116","North American Motion Picture Award"
"#01117","Asian Motion Picture Award"
"#01118","South American Motion Picture Award"
"#01119","Oceanian Motion Picture Award"
"#01120","African Motion Picture Award"
"#01121","Summer International Film Festival"
"#01122","Received a nomination!"
"#01123","Received the Bronze Award"
"#01124","Received the Silver Award"
"#01125","Received the Gold Award"
"#01126","Summer International Bronze Award"
"#01127","Summer International Silver Award"
"#01128","Summer International Gold Award"
"#01129","Fall International Film Festival"
"#01130","Fall International Bronze Award"
"#01131","Fall International Silver Award"
"#01132","Fall International Gold Award"
"#01133","Winter International Film Festival"
"#01134","Winter International Bronze Award"
"#01135","Winter International Silver Award"
"#01136","Winter International Gold Award"
"#01137","Spring International Film Festival"
"#01138","Spring International Bronze Award"
"#01139","Spring International Silver Award"
"#01140","Spring International Gold Award"
"#01141","Hello there!"
"#01142","How are you doing?"
"#01143","One, two... One, two..."
"#01144","See you later."
"#01145","Take care!"
"#01146","Hmm..."
"#01147","I see!"
"#01148","Welcome back!,Hello!,Nice weather today"
"#01149","Welcome!,Come on in!,Howdy!"
"#01150","As for me...,Nothing unusual,Good weather,See you later!"
"#01151","Goodbye!,Been a long day,Take care!"
"#01152","Thank you very much!,Thank you!,Thanks!"
"#01153","Take care!,See you later!"
"#01154","Goodbye!"
"#01155","Need a rest...,Hmm...,What to do...,Oh!,Hi!,This hits the spot!"
"#01156","Let's do this!"
"#01157","Pretty good weather."
"#01158","Nothing to do..."
"#01159","This'll be so fun!"
"#01160","Loved it!"
"#01161","Very satisfied!"
"#01162","Cool!"
"#01163","This is where we filmed that movie..."
"#01164","We've arrived at <0>."
"#01165","Hello,Nice to see you,Fine weather today"
"#01166","I see...,Nice,Must be hard work"
"#01167","I see...,Nice,Must be hard work,Good to know"
"#01168","I see...,Nice,What a wonderful location"
"#01169","I see,What now?,What next...,Oh!,Really?,Interesting..."
"#01170","Learning a lot here,Hmm...,What now?,What next...,Oh!,Hi!,Interesting..."
"#01171","Need a rest...,Hmm...,What now?,What next...,Oh!,Hi!,So relaxing..."
"#01172","Road Movie"
"#01173","Action"
"#01174","Romance"
"#01175","SF"
"#01176","Family Movie"
"#01177","Documentary"
"#01178","=#00736"
"#01179","=#00739"
"#01180","=#00741"
"#01181","=#00743"
"#01182","=#00745"
"#01183","=#00747"
"#01184","=#00749"
"#01185","=#00751"
"#01186","=#00753"
"#01187","=#00755"
"#01188","=#00757"
"#01189","=#00759"
"#01190","=#00040"
"#01191","=#00763"
"#01192","=#00765"
"#01193","=#00767"
"#01194","=#00769"
"#01195","=#00771"
"#01196","=#00773"
"#01197","=#00775"
"#01198","=#00777"
"#01199","=#00779"
"#01200","=#00781"
"#01201","=#00029"
"#01202","=#00785"
"#01203","=#00028"
"#01204","=#00789"
"#01205","=#00791"
"#01206","=#00793"
"#01207","=#00795"
"#01208","=#00797"
"#01209","=#00799"
"#01210","=#00801"
"#01211","=#00803"
"#01212","=#00805"
"#01213","=#00807"
"#01214","=#00809"
"#01215","=#00811"
"#01216","=#00813"
"#01217","=#00815"
"#01218","=#00019"
"#01219","=#00819"
"#01220","=#00821"
"#01221","=#00823"
"#01222","=#00825"
"#01223","=#00827"
"#01224","=#00829"
"#01225","=#00831"
"#01226","=#00833"
"#01227","=#00835"
"#01228","=#00837"
"#01229","=#00839"
"#01230","=#00841"
"#01231","=#00844"
"#01232","=#00847"
"#01233","=#00849"
"#01234","=#00043"
"#01235","=#00853"
"#01236","=#00855"
"#01237","=#00857"
"#01238","=#00859"
"#01239","=#00861"
"#01240","=#00863"
"#01241","=#00865"
"#01242","=#00867"
"#01243","=#00869"
"#01244","=#00871"
"#01245","=#00873"
"#01246","=#00875"
"#01247","=#00877"
"#01248","=#00879"
"#01249","=#00881"
"#01250","=#00883"
"#01251","=#00885"
"#01252","=#00887"
"#01253","Games"
"#01254","=#00030"
"#01255","Manga"
"#01256","=#00120"
"#01257","End of Century"
"#01258","Suspense"
"#01259","Feelings"
"#01260","=#00162"
"#01261","Escape"
"#01262","Disaster"
"#01263","City"
"#01264","Martial Arts"
"#01265","=#00050"
"#01266","Farm"
"#01267","Sushi"
"#01268","=#00009"
"#01269","Ship"
"#01270","Shoebox Apartment"
"#01271","Inspiration"
"#01272","Ninja"
"#01273","=#00093"
"#01274","University"
"#01275","Shark"
"#01276","=#00026"
"#01277","Worldwide"
"#01278","Magic"
"#01279","Movies"
"#01280","Past"
"#01281","=#00063"
"#01282","Fantasy"
"#01283","=#00044"
"#01284","=#00041"
"#01285","Spies"
"#01286","Marriage"
"#01287","Dreamland"
"#01288","Kung Fu"
"#01289","Battle"
"#01290","Crime"
"#01291","Future"
"#01292","Legend"
"#01293","Kairosoft"
"#01294","Mountain"
"#01295","Get Research Pts from the audience. You may also discover new themes during filming."
"#01296","Seaside"
"#01297","Riverside"
"#01298","Wilderness"
"#01299","Field"
"#01300","Forest"
"#01301","Snowfield"
"#01302","Desert"
"#01303","=#01263"
"#01304","Night-Time City"
"#01305","Japanese House"
"#01306","School"
"#01307","House"
"#01308","Abandoned House"
"#01309","Old Japan"
"#01310","Office"
"#01311","Base"
"#01312","Cavern"
"#01313","Underwater"
"#01314","=#01287"
"#01315","Sky"
"#01316","Star"
"#01317","Manage your own movie studios, producing blockbusters to build up your reputation over 20 years.<br><br>Customize studios with various facilities, hire and train actors, directors and crew.<br><br>Select themes, genre and cast for your movies. Learn what impresses the audience and how to make it big on the silver screen."
"#01318","▼Game Flow<br><br>Set up your studio, hire a director and staff, and you'll be able to start filming. Try to pick themes which go well together and appeal to a wide audience.<br>As you start making money, invest in deals with movie theaters, add new facilities to your studios, get new filming locations, and produce even more new films."
"#01319","▼Movie Stats 1<br><br>Quality: goes up when staff working on the movie is highly skilled.<br>Popularity and Hype: increase the odds of events taking place and your chances of success, as well as how many people will come to see your movies. These are affected by the popularity of the cast and director."
"#01320","▼Movie Stats 2<br><br>Certain stats appeal more to specific audiences.<br>Boys: Surprise/Humor<br>Girls: Popularity/Characters<br>Men: Worldbuilding/Tech<br>Women: Excitement/Romance<br>Older Men: Story/Music<br>Older Women: Acting/Hype<br>The higher the stats, the longer the movie will be shown in theaters, and the better the odds of triggering an event."
"#01321","▼Director and Staff<br><br>Pick the person with the right abilities for the job as the director, then assign staff to other roles. The more talented the staff working on a movie, the better the final product. Some staff can learn more skills than others.<br>Once your studio gains some fame, you'll be able to scout promising new actors and crew members. You don't need to pay extra fees for contract staff, so hire as many people as you can."
"#01322","▼Director and Staff Stats<br><br>Popularity (director only): affects popularity of movies produced.<br>Charisma (director only): affects the odds of the staff working on the movie using their full potential.<br>Talent: improves the final product overall. Also helps directors pick themes that work well together.<br>Tech: improves the final product overall."
"#01323","▼Auras<br><br>Sometimes using facilities can trigger an aura. Staff with an active aura get much better results, greatly improving the quality of the movie they're working on.<br><br>Actors with auras perform much better while filming on location."
"#01324","▼Genres and Themes<br><br>There are 6 genres in total. The more you use them, the higher the production cost.<br><br>There are lots of different themes your staff can discover when on location, during training activities, or on standby inside buildings. Try different combinations of themes to find the winning concept!<br>Production costs also go up when you re-use the same themes."
"#01325","▼Actors<br><br>Different actors are available for hire each season. Be careful not to go over your budget when picking the cast for your movies.<br><br>Good actors are hard to come by, so never let an opportunity to scout them slip away.<br><br>Actors gain experience during filming. They get lots of experience at film festivals."
"#01326","▼Promotion<br><br>There are many ways to promote your movies, such as making production announcements, holding preview screenings before release, or advertising released movies on TV.<br><br>Pre-release advertising's success depends on the movie's actors and quality. It can increase the movie's popularity and make it a hot topic, getting you more fans.<br><br>Post-release advertising is more effective when Popularity and Publicity stats are high."
"#01327","▼Film Festivals<br><br>There are two types of film festivals: national, in which all movies shown within that year are entered, and international, where only movies featured at the festival count.<br><br>Film Festival: Motion Picture Awards<br>Awards for best performances of the cast and other staff.<br><br>Film Festival: International<br>Awards for the best movie."
"#01328","▼Staff Training<br><br>Send your staff to training activities and they'll gain experience. You can get money this way; the amount depends on where your staff go. It can help you when you're low on funds, and sometimes they'll come up with new themes to use in your movies.<br><br>▼Skills<br><br>Special abilities of your staff. Skills cost Research Points to learn, but once they're learned, they can be reassigned for free."
"#01329","▼Facilities<br><br>Install various facilities in your studios for all kinds of beneficial effects. Staff can get EXP and Research Points from using facilities, and sometimes their auras may be triggered. When visitors use your facilities, you may get some money.<br><br>To get more our of your facilities, upgrade them. How many points you get from them depends on how many actors and other staff you employ."
"#01330","▼Movie Theaters<br><br>Make deals with movie theaters to have your movies shown at more venues. The more you cooperate with movie theaters, the less will the screenings cost you.<br><br>You'll need to clear certain requirements regarding the quality of your movies to get better deals with theaters.<br><br>To have your movies shown abroad, you'll need to make deals with foreign movie theaters."
"#01331","▼Satisfying the Audience<br><br>You will sometimes receive requests from people in the industry or from movie fans. Fulfilling these requests gets you bonus rewards, so be sure to check what the viewers want to see and try to make movies that appeal to them."
"#01332","▼Filming Sites<br><br>Filming at a location that goes well with the movie's genre and themes leads to better results.<br><br>Filming sites also draw in tourists -- the more you film there, the more famous the location becomes, and the more Research Points you can get.<br><br>During filming, your staff may discover new themes, which vary depending on the location."
"#01333","▼ The Right Themes, The Right Actors<br><br>Your movies will have better odds of becoming smash hits if you include high-star themes and high-rank actors, and have them shown at many movie theaters. Advertising really makes a difference, and working on getting more loyal fans is also super important.<br><br>Film at various locations and fulfill viewers' wishes, and your success will be guaranteed."
"#01334","▼Studio Rank<br><br>Clear certain movie industry requirements to rank up your studios, unlocking new movie theaters, skills, training activities, and staff for hire.<br><br>It's also a good starting point if you want to compete in the rankings."
"#01335","▼Ending<br><br>The story ends after 20 years. Your score will be calculated at that point, based on the number of people who saw your movies, your funds, number of fans, etc.<br><br>After finishing the game, you can start a New Game+, keeping some of the data from your previous playthrough. This will help you aim for an even higher final score!"
"#01336","▼Names of Characters and Movie Titles<br><br>Names of characters and movie titles that appear in this game are randomly generated. Any resemblance to real persons or movie titles is not intended and coincidental."
"#01338","Hype"
"#01339","Appeals to older women."
"#01340","Popularity"
"#01341","Appeals to girls."
"#01342","Story"
"#01343","Appeals to older men."
"#01344","Surprise"
"#01345","Appeals to boys."
"#01346","Characters"
"#01347","World B."
"#01348","Appeals to men."
"#01349","Excitement"
"#01350","Appeals to women."
"#01351","=#01174"
"#01352","Acting"
"#01353","Comedy"
"#01354","Music"
"#01355","Tech"
"#01356","Total"
"#01357","=#00616"
"#01358","Studio Head"
"#01359","=#00580"
"#01360","=#00046"
"#01361","Sally Prin"
"#01362","Wairobot"
"#01363","Actress"
"#01364","=#00563"
"#01365","Good Movie Society"
"#01366","=#00654"
"#01367","=#00911"
"#01368","=#00522"
"#01369","Movie Theater Director"
"#01370","=#00633"
"#01371","=#00667"
"#01372","Cinephile 1"
"#01373","=MID(#01372,1,-1)&'2'"
"#01374","=MID(#01372,1,-1)&'3'"
"#01375","Fan 1"
"#01376","=MID(#01375,1,-1)&'2'"
"#01377","=MID(#01375,1,-1)&'3'"
"#01378","=MID(#01375,1,-1)&'4'"
"#01379","=MID(#01375,1,-1)&'5'"
"#01380","=MID(#01375,1,-1)&'6'"
"#01381","=MID(#01375,1,-1)&'7'"
"#01382","=MID(#01375,1,-1)&'8'"
"#01383","=#00889"
"#01384","Entertainment Inc. Boss"
"#01385","Movie Mag Reporter"
"#01386","=#00930"
"#01387","=#00499"
"#01388","=#00542"
"#01389","=#00596"
"#01390","=#00690"
"#01391","=#00733"
"#01392","=#00843"
"#01393","=#00917"
"#01394","=#01015"
"#01395","Fist Fight Frenzy"
"#01396","The Big Panic"
"#01397","Kairo Wars 7"
"#01398","The Baritones 5"
"#01399","Dino Park 2"
"#01400","Wild Fury 3"
"#01401","=MID(#01398,1,-1)&'4'"
"#01402","The Troublemaker"
"#01403","Magician's Treasure"
"#01404","=MID(#01397,1,-1)&'8'"
"#01405","Dino Park"
"#01406","The Woman with the Eel"
"#01407","House-sharing Beauties"
"#01408","=MID(#01400,1,-1)&'2'"
"#01409","Production Announcement"
"#01410","Preview Screening"
"#01411","Film Festival"
"#01412","=#00900"
"#01413","Flyers"
"#01414","Distributing Flyers"
"#01415","The audience numbers have gone up a little!"
"#01416","Ads on Trains"
"#01417","Advertising on Trains"
"#01418","Screenings extended for 1 more week!"
"#01419","Screenings extended for 2 more weeks!"
"#01420","Screenings extended for 3 more weeks!"
"#01421","Screenings extended for 4 more weeks!"
"#01422","Magazine Ads"
"#01423","Advertising in Magazines"
"#01424","The audience numbers have gone up by a fair amount!"
"#01425","The audience numbers have gone up!"
"#01426","Radio Ads"
"#01427","Advertising on Radio"
"#01428","Billboards"
"#01429","Advertising on Billboards"
"#01430","Online Ads"
"#01431","Advertising Online"
"#01432","Screenings extended for 6 more weeks!"
"#01433","Screenings extended for 8 more weeks!"
"#01434","Advertising on TV"
"#01435","The audience numbers have gone up a lot!"
"#01436","Special Event"
"#01437","Holding an Event"
"#01438","Shirosaw"
"#01439","Mentaiko"
"#01440","Generico"
"#01441","Annie"
"#01442","Dobovsky"
"#01443","Catherin"
"#01444","Foster"
"#01445","Kevin"
"#01446","Schwartz"
"#01447","Arnold"
"#01448","Biggins"
"#01449","Hermion"
"#01450","Beardton"
"#01451","Tess"
"#01452","Littles"
"#01453","Peace"
"#01454","Mash"
"#01455","Hilda"
"#01456","Bottoms"
"#01457","Tiger"
"#01458","Rockford"
"#01459","Andrew"
"#01460","Sanchez"
"#01461","Barbara"
"#01462","Trucker"
"#01463","Morgan"
"#01464","Evans"
"#01465","Will"
"#01466","Dominguz"
"#01467","Roberto"
"#01468","Reeves"
"#01469","Carl"
"#01470","Yves"
"#01471","Lenny"
"#01472","Folkston"
"#01473","Seb"
"#01474","Horton"
"#01475","Philip"
"#01476","Almdoval"
"#01477","Dan"
"#01478","Qacker"
"#01479","Wilbert"
"#01480","Fresh"
"#01481","Minty"
"#01482","Torres"
"#01483","Lora"
"#01484","Lewis"
"#01485","Sandra"
"#01486","Griffin"
"#01487","Esther"
"#01488","Boggs"
"#01489","Vicky"
"#01490","Rosado"
"#01491","Kim"
"#01492","Costa"
"#01493","Rose"
"#01494","Lutz"
"#01495","Willow"
"#01496","Orozco"
"#01497","Ingrid"
"#01498","Escobar"
"#01499","Hazel"
"#01500","Hastings"
"#01501","Eva"
"#01502","Krauze"
"#01503","Wendy"
"#01504","Pike"
"#01505","Jenna"
"#01506","Mayes"
"#01507","Felicity"
"#01508","Brown"
"#01509","Diana"
"#01510","Elmore"
"#01511","Christine"
"#01512","Fritz"
"#01513","Mel"
"#01514","Locke"
"#01515","Samantha"
"#01516","Welsh"
"#01517","Lisa"
"#01518","Gable"
"#01519","Ren"
"#01520","Dubois"
"#01521","Norman"
"#01522","Reese"
"#01523","Jay"
"#01524","Willis"
"#01525","Damian"
"#01526","Grunner"
"#01527","Mikey"
"#01528","Jones"
"#01529","Justin"
"#01530","Sanderson"
"#01531","Bruce"
"#01532","Holliday"
"#01533","Aaron"
"#01534","Curran"
"#01535","Miguel"
"#01536","Pelletier"
"#01537","Dustin"
"#01538","Voss"
"#01539","Maurice"
"#01540","Bragg"
"#01541","Alex"
"#01542","Choi"
"#01543","Sophia"
"#01544","Stubbs"
"#01545","Donna"
"#01546","Dahl"
"#01547","Janet"
"#01548","Guidry"
"#01549","=#01491"
"#01550","Kurtz"
"#01551","Emma"
"#01552","Hooks"
"#01553","Leslie"
"#01554","Winkler"
"#01555","June"
"#01556","Wolfe"
"#01557","Vanessa"
"#01558","Duval"
"#01559","Heidi"
"#01560","Secret Specter"
"#01561","Fierce Ghost"
"#01562","Helpless Girl"
"#01563","Swim Trunks Boy"
"#01564","Clever Sister"
"#01565","Bro"
"#01566","Serious Lil Bro"
"#01567","Really Big Sis"
"#01568","Rowdy Boys"
"#01569","Girls"
"#01570","People"
"#01571","=#00797"
"#01572","Stranger"
"#01573","=#00038"
"#01574","Cowboy"
"#01575","=#00859"
"#01576","Incompetent Cop"
"#01577","=#00120"
"#01578","Distant Planet"
"#01579","Magic & Magic"
"#01580","Speaking Love"
"#01581","True Love"
"#01582","Baseball Team"
"#01583","Tennis Club"
"#01584","Soccer Boy"
"#01585","Kung Fu Master"
"#01586","Manly Man"
"#01587","Girly Girl"
"#01588","Family"
"#01589","Calico Cat"
"#01590","Funny Animal"
"#01591","Almost Paradise"
"#01592","Seasonal Fish"
"#01593","=#00785"
"#01594","=#00755"
"#01595","Tunes"
"#01596","Mystery"
"#01597","=#00026"
"#01598","=#00857"
"#01599","=#00795"
"#01600","Flower"
"#01601","Unyielding Papa"
"#01602","Mother"
"#01603","The Moon"
"#01604","=#01316"
"#01605","Red-Hot Inferno"
"#01606","Ultimate Hero"
"#01607","The Seesaw"
"#01608","Christmas Day"
"#01609","Monday As Usual"
"#01610","Tuesday"
"#01611","Wednesday"
"#01612","Thursday"
"#01613","Friday"
"#01614","Saturday"
"#01615","Sunday"
"#01616","Lurking Shark"
"#01617","World Out There"
"#01618","Scarlet Red"
"#01619","Bluer than Blue"
"#01620","Deep Green"
"#01621","Just White"
"#01622","Charcoal Black"
"#01623","Quite Gray"
"#01624","Floating Island"
"#01625","Wiggling Worms"
"#01626","Pipe Dreams"
"#01627","Clear Blue Sky"
"#01628","Hidden Ninja"
"#01629","Violent Royalty"
