"@title","English"
"#00940","0&<po=m><co=0000ff><0></co> prices will be high for a while."
"#00941","Disaster Insurance"
"#00942","Insurance for natural disasters. Get paid for damages."
"#00943","=#00144"
"#00944","Increases the number of robot houses you can build, and allows you to buy robots."
"#00945","Tourism Pamphlets"
"#00946","Open up your farm to tourists."
"#00947","Hard Candy"
"#00948","Give out candy to local children to get them to visit your farm."
"#00949","Cooking Contest"
"#00950","The chefs who take part in the contest will start visiting your farm."
"#00951","Veggie Fashion"
"#00952","Use fashion models to show off your vegetables."
"#00953","TV Shoot"
"#00954","Shoot a popular soap opera at the farm to attract middle-aged women."
"#00955","Pickling Class"
"#00956","Have a pro pickler give tips."
"#00957","Farm Tech Fair"
"#00958","Show off next-gen farm machinery."
"#00959","Soap Making Class"
"#00960","Attract young women interested in health and beauty."
"#00961","Bonsai Festival"
"#00962","Attract bonsai tree fans from all around."
"#00963","Kite Festival"
"#00964","The kids who come to the festival will start visiting the farm."
"#00965","Hiking Class"
"#00966","Hiking is great for losing a few pounds."
"#00967","Farm Idol"
"#00968","An ad campaign using a pop singer."
"#00969","Farm Mascot"
"#00970","Create a mascot for your farm to attract visitors."
"#00971","Mountain Food Fair"
"#00972","With lots of (probably) non-poisonous mushrooms!"
"#00973","=#00244"
"#00974","Create wooden boards for people to stick their heads in and take photos."
"#00975","=#00238"
"#00976","Allows you to build a well to boost the moisture of nearby fields."
"#00977","=#00240"
"#00978","Placing it next to a field is sure to make a good combo."
"#00979","=#00246"
"#00980","Placing it next to a field is sure to increase popularity."
"#00981","=#00250"
"#00982","Looks like an old style gift shop."
"#00983","=#00266"
"#00984","Visitors to this facility can discover research points."
"#00985","=#00272"
"#00986","=#00268"
"#00987","An attractive facility that soothes with negative ions."
"#00988","=#00276"
"#00989","Makes you feel close to nature."
"#00990","=#00262"
"#00991","Sells fish-shaped pancakes filled with bean jam."
"#00992","=#00278"
"#00993","Should hold a nice autumn festival."
"#00994","=#00282"
"#00995","Allows you to develop a facility with the best view on the farm."
"#00996","=#00290"
"#00997","The swan-shaped paddle boats should be a big draw."
"#00998","Hot Spring"
"#00999","Allows you to build a popular facility that should create many combos."
"#01000","=#00298"
"#01001","Work up a sweat on the athletic field."
"#01002","=#00286"
"#01003","Excavate a burial mound. Sure to attract visitors."
"#01004","Invite Hiker"
"#01005","Satisfy the hiker to unlock a new facility!"
"#01006","Invite Eye Doctor"
"#01007","Satisfy the eye doctor to unlock a new facility!"
"#01008","Invite Potter"
"#01009","Satisfy the potter to unlock a new facility!"
"#01010","Invite Weaver"
"#01011","Satisfy the weaver to unlock a new facility!"
"#01012","Invite Gardenist"
"#01013","Satisfy the gardenist to unlock a new facility!"
"#01014","Invite Dairyman"
"#01015","Satisfy the dairyman to unlock a new facility!"
"#01016","Invite Genius Artist"
"#01017","Satisfy the genius artist to unlock a new facility!"
"#01018","Invite Butcher"
"#01019","Satisfy the butcher to unlock a new facility!"
"#01020","Invite Balloon Artist"
"#01021","Satisfy the balloon artist to unlock a new facility!"
"#01022","Invite Fortuneteller"
"#01023","Satisfy the fortuneteller to unlock a new facility!"
"#01024","Veggie Fair Tour"
"#01025","New visitors come to your farm after hearing about your contest win."
"#01026","Veggie Contest Tour"
"#01027","Veggie Cup Tour"
"#01028","Fruit Fair Tour"
"#01029","Fruit Contest Tour"
"#01030","Fruit Cup Tour"
"#01031","Livestock Fest Tour"
"#01032","The animals in the contest will come visit your farm."
"#01033","Wool Cup Tour"
"#01034","Alpaca Contest Tour"
"#01035","Capybara Club Tour"
"#01036","ChimpCon Tour"
"#01037","Kairobot Kontest Tour"
"#01038","The contestants will come visit your farm."
"#01039","Sally Prin Contest Tour"
"#01040","=#01038"
"#01041","Taste Tour"
"#01042","A tour commemorating your contest win. You may get a fabulous prize."
"#01043","Texture Tour"
"#01044","Aroma Tour"
"#01045","Appearance Tour"
"#01046","Lab"
"#01047","Build more labs to extract components from crops."
"#01048","=#00226"
"#01049","Build more bridges to allow workers to cross rivers at full speed."
"#01050","=#00228"
"#01051","Build more greenhouses to grow nearby crops all year long."
"#01052","=#00230"
"#01053","Build more sprinklers to give moisture to dry fields."
"#01054","=#00232"
"#01055","Build more drainage pumps to dry out soggy fields."
"#01056","=#00322"
"#01057","Build more cherry trees to power up nearby fields in springtime."
"#01058","=#00324"
"#01059","Build more sunflowers to power up nearby fields in the summer."
"#01060","Pine"
"#01061","Build more pine trees to power up nearby fields in fall."
"#01062","=#00328"
"#01063","Build more bamboo thickets to power up nearby fields in winter."
"#01064","=#00332"
"#01065","Build a hill to boost the fertility of nearby fields."
"#01066","=#00334"
"#01067","Build a mountain to further boost the fertility of nearby fields."
"#01068","Dynamite"
"#01069","Increase your stock of dynamite to destroy hills."
"#01070","Fun Camp Tour"
"#01071","Learn wilderness survival and maybe find a fabulous item."
"#01072","Shopping Tour"
"#01073","A popular tour of the farm's shops. Participants tend to spend more."
"#01074","Kids Tour"
"#01075","A tour just for kids. Might get you lots of research points..."
"#01092","Moist Card"
"#01093","Perfectly adjusts a field's moisture."
"#01094","The field's moisture was adjusted!"
"#01095","Mach Card"
"#01096","Reduces the time until harvest."
"#01097","Crop development has been sped up!"
"#01098","Growth Card"
"#01099","Allows you to harvest immediately."
"#01100","Your crops are ready for harvest!"
"#01101","Bumper Card"
"#01102","Ensures a bumper crop."
"#01103","You'll get a bumper crop when harvesting!"
"#01104","Taste Card"
"#01105","Boosts a field's taste."
"#01106","Taste will be increased at harvest!"
"#01107","Chewy Card"
"#01108","Boosts a field's texture."
"#01109","Texture will be increased at harvest!"
"#01110","Scent Card"
"#01111","Boosts a field's aroma."
"#01112","Aroma will be increased at harvest!"
"#01113","Beauty Card"
"#01114","Boosts a field's appearance."
"#01115","Appearance will be increased at harvest!"
"#01116","Harvest Card"
"#01117","Harvests all mature crops."
"#01118","All crops in the fields have been harvested!"
"#01119","Seed Card"
"#01120","Plants seeds in all fields."
"#01121","You have seeded all the fields!"
"#01122","Bug-B-Gone"
"#01123","Repels pesky bugs."
"#01124","Repels bugs"
"#01125","=#00016"
"#01126","View a high-tech weather report."
"#01127","Weather news"
"#01128","Sun Charm"
"#01129","Makes the sun come out."
"#01130","Alters weather"
"#01131","Rainmaker Set"
"#01132","Makes it rain, baby."
"#01133","Copper Hoe"
"#01134","Makes farm work easier."
"#01135","Rice Cracker"
"#01136","A hard and crispy rice cracker."
"#01137","Herb Tea"
"#01138","An aromatic herb tea."
"#01139","Intro to Gardens"
"#01140","Learn farming from square one."
"#01141","Silver Pitchfork"
"#01142","Feel like an old farm hand."
"#01143","Manure"
"#01144","Perfect for fertilizer."
"#01145","Veggie Guide"
"#01146","Feel like a botanist."
"#01147","Silver Hoe"
"#01148","Increases motivation."
"#01149","Fitness DVD"
"#01150","Learn new work methods."
"#01151","=#00376"
"#01152","A refreshing bubbly drink."
"#01153","Golden Hoe"
"#01154","Motivates with a bit of bling."
"#01155","Dinner Ticket"
"#01156","Eating out occasionally is nice."
"#01157","Seaweed Broth"
"#01158","Filled with seaweedy goodness."
"#01159","Nata de Coco"
"#01160","Chewy coconut jelly."
"#01161","Aromabot"
"#01162","Soothes with aromatherapy."
"#01163","Secret Spices"
"#01164","Find out why they're so secret."
"#01165","False Eyelashes"
"#01166","They make anyone cuter. Anyone."
"#01167","Robocat"
"#01168","A meddlesome robot who grants wishes."
"#01169","Cutter DX"
"#01170","A deluxe mower."
"#01171","Dlx. Hand Cart"
"#01172","A hand cart made by an artisan."
"#01173","Super Fertilizer"
"#01174","A secret mix of fertilizer."
"#01175","Bumpkin Gloves"
"#01176","Legendary work gloves."
"#01177","Blue Ox 300"
"#01178","Slightly boosts harvest for 3 months."
"#01179","Boosts harvest"
"#01180","Blue Ox 600DX"
"#01181","Boosts harvest for 3 months."
"#01182","Blue Ox 80,000"
"#01183","Greatly boosts harvest for 3 months."
"#01184","Training Shorts"
"#01185","Boost movement for 1 month."
"#01186","Movement UP"
"#01187","=#01068"
"#01188","Destroys a hill on the map."
"#01189","Farm Socks"
"#01190","Slightly boost walking speed."
"#01191","Sneakers"
"#01192","Boost walking speed."
"#01193","Spike Shoes"
"#01194","Greatly boost walking speed."
"#01195","Super Shoes"
"#01196","Can walk fast even off of paths."
"#01197","Compass"
"#01198","Increases <co=0000ff>move range</co> by <co=0000ff>1 square</co>."
"#01199","Pocket Map"
"#01200","Increases <co=0000ff>move range</co> by 2<co=0000ff> squares</co>."
"#01201","GPS"
"#01202","Increases <co=0000ff>move range</co> by 3<co=0000ff> squares</co>."
"#01203","Work Gloves"
"#01204","Harvest amount <co=0000ff>+3</co>."
"#01205","Kerchief"
"#01206","Harvest amount +5."
"#01207","Shovel"
"#01208","Harvest amount +10."
"#01209","Super Basket"
"#01210","Harvest amount +15."
"#01211","Attache Case"
"#01212","Harvest amount +20."
"#01213","Magic Hand"
"#01214","Harvest amount +25."
"#01215","Expander"
"#01216","Harvest amount +30."
"#01217","Bike License"
"#01218","Move much faster."
"#01219","Truck License"
"#01220","Increases <co=0000ff>move range</co> by <co=0000ff>10 squares</co>."
"#01221","Tractor License"
"#01222","Harvest a lot at once."
"#01223","Tomato Salad"
"#01224","Potato Salad"
"#01225","Raw Veggies"
"#01226","Bento Lunch"
"#01227","=#00446"
"#01228","Chinese Pork"
"#01229","Omelet Lunch"
"#01230","Berry Lunch"
"#01231","Citrus Lunch"
"#01232","Eggplant Lunch"
"#01233","Curry Lunch"
"#01234","Raisin Bread"
"#01235","Smoothie"
"#01236","Obon Lunch"
"#01237","Saute Lunch"
"#01238","Muffin Lunch"
"#01239","Pickle Lunch"
"#01240","Porridge"
"#01241","Greens Lunch"
"#01242","Salad Lunch"
"#01243","Spicy Pork"
"#01244","Pizza"
"#01245","Fall Lunch"
"#01246","Medicinal Lunch"
"#01247","Canned Lunch"
"#01248","Veg Lunch"
"#01249","Aged Lunch"
"#01250","Sherbet Lunch"
"#01251","Tapioca Lunch"
"#01252","Mixed Fruit"
"#01253","Vitamin Lunch"
"#01254","Tropical Lunch"
"#01255","▼ Pocket Harvest<br>In this simulation game, you manage a farm where you raise virtual crops and livestock. Try to make your farm the biggest and best in the world."
,"▼ Game Flow<br>Plant new fields, train your workers and expand the size of your farm. After tourism facilities become available, you will also be able to invite guests to your farm."
,"▼ How to Farm<br>When you build a field in an empty lot, your workers will plant it. A little while after the field is seeded, you will be able to harvest crops. If your workers tend the field, the quality of the crops will increase."
,"▼ Fields 1<br>Fertility: This increases a crop's sales price, and can be boosted by a forest or other facilities nearby.<br>Quality: Can be improved by using items or through cultivation. May also be affected by the nearby environment..."
,"▼ Fields 2<br>Moisture: Affected by weather and the nearby environment. Each type of crop has an ideal moisture level. Some facilities also allow you to adjust moisture levels."
,"▼ Fields 3<br>Taste, Texture, Aroma, Appearance: These are important in contests and when trying to increase the quality of your crops. Crops that taste better will fetch a higher price."
,"▼ Cultivation<br>In addition to using items, your workers can try to increase the number of fields you can plant of a particular type of crop, or improve the crop itself. The more knowledge the worker has, the higher the chances of success."
,"▼ Changes in Season<br>Each crop has seasons it is best suited to and won't grow outside of those seasons (although they can still be harvested). Having a greenhouse nearby lets crops grow even out of season."
,"▼ Weather<br>Sunny: Crops grow quickly, but the fields dry out.<br>Rainy or Snowy: Crops grow more slowly, but fields get more moisture.<br>Cloudy: No change in moisture."
,"▼ Typhoons<br>If your farm gets hit by a typhoon, your produce can get completely blown away. But if you have insurance you can get at least some compensation for the damage."
,"▼ Increasing Crop Yield<br>You can use items or cultivation to boost crop yield, but planting the same kinds of crops next to each other also helps. Try planting in squares of 2x2 or 3x3, etc."
,"▼ Crop Components<br>Each crop has various components like vitamins and starch. Use a bio lab to extract these and you may be able to make items or specialties for the facilities on your farm."
,"▼ Insects<br>While insects can get in the way of harvesting crops, they can increase the yield of crops that are still growing. You can use items and certain facilities to get rid of insects."
,"▼ Farm Workers<br>Your workers live in houses on your farm and work tending the nearby fields. They can also move from one house to another. You can give them items and tools to boost their attributes and increase the amount they harvest."
,"▼ Worker Attributes<br>Stamina: When workers get tired, they will go home, but you can restore their stamina with a boxed lunch.<br>Knowledge: Boosts chances of successful cultivation.<br>Work: Boosts the produce that can be harvested at once."
,"▼ Boxed Lunches<br>When your workers get tired, they can eat a boxed lunch to regain their stamina and also get a boost to their attributes. Planting certain fields near one another can let you discover new types of lunches."
,"▼ Hiring Workers<br>You will periodically get applications from people who want to work at your farm. Having skilled staff members tends to attract more applicants."
,"▼ Tourists 1<br>As your farm's overall popularity and appeal increase, you will be visited by more and more tourists. And as you get more facilities, you will also be able to invite certain special guests."
,"▼ Tourists 2<br>The higher the attributes of the facilities that tourists visit, the more satisfied they will be. When tourists' satisfaction goes up, they will spend more money. Place crops that they like near the facilities to boost satisfaction."
,"▼ Research Points<br>Research Points are indicated by the light bulb icon in the upper right of the screen. They can be discovered when your staff works in the fields or via facilities, and are used for cultivation, to purchase tools, etc."
,"▼ Facilities 1<br>Facilities can be discovered on the map or developed through investments.<br>Popularity: This is added to the value for the farm as a whole, making it easier to attract tourists."
,"▼ Facilities 2<br>Appeal: Higher appeal makes it easier to satisfy visitors.<br>As you proceed in the game, you can also develop specialties using components extracted from your crops."
,"▼ Combos<br>Placing compatible facilities near each other creates combos that boost popularity, appeal, and fees, all of which should make managing your farm easier."
,"▼ Store Missions<br>Your farm will get a variety of missions from stores that want to develop new products. To complete a mission, you must grow the specified crops in fields near the store."
,"▼ Items<br>Using items on workers or crops can increase their attributes or quality. Developing a specialty at a store will increase the number of items that you can create."
,"▼ Farming Cards<br>Farming Cards have a variety of useful effects, such as accelerating a crop's harvest or boosting a field's moisture. You can get cards via events or create them using certain crop components."
,"▼ Crop Crazes<br>From time to time, certain crops may suddenly become popular, temporarily increasing their sales price. Using Farming Cards or moving skilled workers near the popular crop is a good strategy."
,"▼ Tours<br>Tours can be initiated from the ""Investments"" menu, and involve inviting a large number of tourists to your farm. The higher the popularity and appeal of the facilities tourists visit, the more satisfied they will be."
,"▼ Year-End Farm Rankings<br>At the end of each year, your farm will be ranked against others using a variety of statistics. To get high ratings in each category, you'll need to manage your farm in a well-balanced manner."
,"▼ Winning Contests<br>Once you decide which field you will be entering in a contest, try using Farming Cards on it or creating combos in the area. It's also important to move talented staff members nearby."
,"▼ Game Tips<br>Work on building more fields and cultivating your crops. Don't just build one kind of facility. Try building a number of different ones to discover good combinations."
,"▼ After the End<br>The game ""ends"" in the 4th month of the 16th game year, but you can keep playing for as long as you like. And you can carry over some of your data when starting a new game, making it easier to get a high score."
,"(About This Game)"
"#01256","Special Spring Issue"
"#01257","   Hello, everyone. This newsletter is for farmers by farmers, and contains all the latest farming news and info.<br>   This time we have some tricks and tips for maximizing your harvests. Did you know that planting the same crops next to one another helps increase the amount you can harvest? Give it a try.<br>   Finally, we're excited to announce that a new farm called ""<name>"" has opened in the area. Word has it that they have a talented advisor working with them, so we look forward to seeing how they progress.<br>   Until next time, keep on farming!"
"#01258","Try Cultivation"
"#01259","   Greetings! In this issue, we'll be tackling crop cultivation.<br>   Having trouble growing tasty produce? Your harvests are too small? Problems like these can often be solved with cultivation.<br>   It's easy. Select a field and then choose a worker to put in charge of the project. After that, it's all automatic. The results will depend on luck and the knowledge of your worker. Why don't you give it a try?"
"#01260","Hardworking Staff"
"#01261","   Word on the street is that <name> now has a very hardworking staff member.<br>   ""I guess I'm just the kind of person who can't rest unless my work is done--and done right,"" said the worker in question, eating a quick lunch with one hand while planting seeds with the other.<br>   A worker's ""Work"" attribute affects how fast they can get their job done, so if you're in a hurry, try moving a hardworking staff member near the fields."
"#01262","A Worker with Stamina"
"#01263","   We have just learned that <name> now has a staff member with impressive stamina.<br>   ""I've always been strong, but ever since I started working on the farm, my body's gotten crazy ripped. Just look at these abs! I could probably put out my own fitness DVD and make a fortune..."" said the worker, gazing off into the distance.<br>   The higher a worker's ""Stamina"" attribute, the longer they can keep working without going home to rest--a good choice when you really need a job done."
"#01264","An Intelligent Worker"
"#01265","   Our sources indicate that <name> now employs a very knowledgeable worker. We rushed to the farm to see what pearls of wisdom we could extract from this scholar.<br>   ""Oh, you can learn this stuff in school, I guess. But as for me, I just listen to the plants. They tell me what they need,"" the worker said, bending over to put an ear to the ground. However, we did glimpse a ""Farming for Beginners"" book in the worker's breast pocket...<br>   Workers with a high ""Knowledge"" attribute have a higher chance of successful cultivation, which can definitely come in handy."
"#01266","Farm Popularity"
"#01267","   Today, we spoke with Bull Johnson from the incredibly popular Feather Farms.<br>   ""Winning contests is the best shortcut to boosting your farm's popularity,"" said Johnson. ""Of course, it doesn't hurt to have an incredibly handsome owner,"" he added, smiling widely and placing another autographed photo on top of a large pile.<br>   Maybe <name> will try winning some contests as well. We can't wait to find out."
"#01268","First Expansion!"
"#01269","   We've just learned that <name> has fulfilled the conditions in the Almanac required to expand the size of the farm.<br>   ""They've been doing quite a good job, so it's really no surprise,"" said one neighbor matter-of-factly. Indeed, it seems that word of the farm's very capable management has spread throughout the region.<br>   ""I couldn't be happier,"" said the farm's owner with a smile. ""We're finally on our way!""<br>   We look forward to seeing what the future has in store for <name>."
"#01270","20th Anniversary"
"#01271","   Believe it or not, it's been 20 years since <name> tilled its first field. In those early days, it was nothing more than a few fields, but now it features all kinds of facilities and even plays host to a large number of tourists.<br>   When asked for comment, the owner said, ""We've only just begun. I look forward to working with you all long into the future!"" All visitors to the farm were given miniature radish key chains as souvenirs. And the farm received a gift from the Farming Co-op in honor of its achievement.<br>   With <name>'s dedication to farming and to pleasing their guests, the future looks very bright indeed."
"#01272","50th Anniversary"
"#01273","   Incredibly, 50 years have now passed since <name> broke ground for its first fields.<br>   What started as one farmer's dream to make tasty produce has morphed into a veritable agricultural wonderland visited by tourists from far and wide.<br>   During the 50th anniversary festivities, some people who visited the farm just after it originally opened were invited back as surprise guests. They had of course aged themselves, and were accompanied by their children and grandchildren.<br>   Being able to create a farm that three generations can enjoy is no small achievement. Kairosoft salutes you! Thanks for playing!"
"#01274","=#00002"
"#01275","   This just in: <name> has met the conditions in the Almanac for increasing in size.<br>   ""Great. Now we have to get out all the decorations and noisemakers again. And don't get me started on the banquet preparations..."" said one distracted-looking worker.<br>   We plan to keep a close eye on <name> in the future."
"#01276","=#00003"
"#01277","   <name> has fulfilled the Almanac's conditions for increasing in size yet again, making it an oversized presence in the entire region.<br>   ""They're already that big?"" said the owner of a nearby farm. ""I guess we'll be the ones playing catch-up from now on."" Shortly afterward, he could be seen sprinting between his fields as if intent on literally catching his rival.<br>   <name> has been growing by leaps and bounds, and shows no signs of stopping. We can't wait to see what happens next."
"#01278","=#00004"
"#01279","   Incredibly, <name> has once again met the Almanac's conditions for expansion, and it quite literally rises above the rest in sheer scale.<br>   We visited the farm for the first time in a while and found that while it has certainly grown busier, with many attractive tourist facilities, it still boasts the clean crisp air and refreshing natural beauty it always has.<br>   Perhaps this ability to coexist with nature is <name>'s true strength. <name> is growing by leaps and bounds, so who knows what the future holds?"
"#01280","=#00005"
"#01281","   We have just received the news that <name> has finally fulfilled the Almanac's conditions for becoming an Ultra Farm.<br>   With this, the farm has become perhaps the largest tourist farm in the world, and the news has sent shockwaves throughout the agricultural industry.<br>   ""We may be the biggest in the world,"" said the owner, ""but we still have a lot of issues to solve. I'm counting on all of my staff to help us make the farm even better in the years ahead."" Despite these sober words, we couldn't help but notice the owner doing a little victory dance afterward. Congratulations!"
"#01282","A New Lake"
"#01283","   <name> has just finished construction on a new lake, our sources say. Children and adults alike enjoyed the swan-shaped paddle boats, with many feeding the turtles and carp now living in the lake.<br>   We understand that the surface of the lake will freeze during the winter, making it possible to ice skate, which will give it a completely different kind of appeal.<br>   We can't help but wonder what <name> will add next."
"#01284","Hot Air Balloon Rides!"
"#01285","   We have just learned that a hot air balloon platform has been added to <name>. Nearby residents wasted no time in visiting the farm for a free ride.<br>   ""I've really been looking forward to this!"" cried one. ""Every day for the past month, I've been tying 50 balloons to my back to help me get ready for this moment. Blowing up those balloons every day sure was a pain!""<br>   With this unusual addition, <name> is sure to attract even more attention."
"#01286","=#00254"
"#01287","   A bird blind has just been added to <name>.<br>   Constructed to allow visitors to observe the many species of wild birds around the farm, the blind was soon filled with nature lovers. ""Listen to those birds. There's nothing like it. It's so beautiful,"" said one.<br>   Outside, a group of children imitated the birds using water-whistles. This facility is sure to boost <name>'s already impressive reputation as a haven for nature."
"#01288","=#00274"
"#01289","   <name> now features a new addition--a windmill! Set against the sprawling fields, the brick windmill seems to conjure up images of an exotic foreign country in the minds of the tourists visiting it.<br>   ""I heard they built a big windmill here, but I had no idea it was this big!"" said one elderly woman. ""Now I've really seen everything...""<br>   This new attraction is bound to bring even more tourists to <name>."
"#01290","Tractor"
"#01291","   <name> has a new tractor, and it's all anyone can talk about. Tourists have been flocking to the bright red piece of farming equipment ever since it started plowing the fields.<br>   ""You sure get a nice view from up here,"" said the driver bashfully while showing off some impressive tractoring skills.<br>   Having a tractor makes farming much more efficient, making it well worth the effort to get licenses for your workers."
"#01292","First License"
"#01293","   When we got word of a scooter zooming around the fields at <name>, we decided to stop by and see for ourselves.<br>   ""I'm like a leaf on the wind!"" the rider shouted ecstatically as he left his colleagues in the dust.<br>   As <name> has grown, some workers have grumbled about the travel time between the fields and their homes growing along with it. A driver's license could be the answer."
"#01294","Huge Tracts of Land!"
"#01295","   Business at <name> must be good, as they are already working on expanding the farm.<br>   ""We'll be building some tourist attractions over there,"" said the owner, looking at a large and as-yet undeveloped stretch of land. ""And that area over there is perfect for farming, so we'll plow more fields there.""<br>   As we looked into the owner's eyes, we could almost see the future of the farm stretching out in front of us. Make no mistake, <name> is a farm to watch."
"#01296","Impressively Large"
"#01297","   We've just learned that <name>, which has become one of the world's leading tourist farms, has now acquired all of the land available to it.<br>   ""We've got all the land we need,"" said the owner. ""Now it's just a matter of how we develop it. Fun fact: If you were to put all of our fields end-to-end...you'd have a really long field.""<br>   We congratulate them on their achievement, and look forward to seeing what they do with all that land."
"#01298","Delicious Veggies"
"#01299","   While <name> has always been known for quality produce, it seems they have achieved the coveted ""S"" rank at last.<br>   ""It wasn't easy, but we finally got that 'S'! For a long time, I thought 'A' was the best. That was the best grade in school, right? But nooo... They had to add a whole 'nother grade just for the heck of it! Not that I'm bitter...""<br>   Higher quality crops make it easier to win contests and sell for more money when harvested, so we encourage you to improve as much as you can."
"#01300","Staff Training"
"#01301","   Are you training your workers? You need to use cultivation if you want to plant more fields of a particular crop or improve the crop itself, and having skilled workers is the only way to succeed at cultivation.<br>   Your staff's skills will improve to some degree through their daily work on the farm, but using items can really speed up the process.<br>   If you want to become a truly world-class farm, you'll need to train some strong, hardworking staff members."
"#01302","Component Extraction"
"#01303","   The bio lab at <name> has succeeded in extracting components from a crop, we have just learned.<br>   Extracted components can be used to create items or specialties for your facilities, and these can make all the difference in how well your farm performs. The components that are extracted depend on the type of crop you use.<br>   Just remember that you can't sell any crops used by the bio lab, so be sure to keep some to sell at market."
"#01304","Getting New Workers"
"#01305","   Today, we spoke with agricultural analyst John Barleycorn about what it takes to get new staff members.<br>   ""We often pay too much attention to how big our farms are, but the fact is that training our existing workers is the best way to attract new ones!"" said Mr. Barleycorn while crunching a handful of his new brand of veggie chips.<br>   Indeed, if you want to find new workers, making sure your present workers are well trained and well treated sounds like good advice."
"#01306","Gone Fishin'"
"#01307","   It's not uncommon for some of the many tourists who visit <name> each day to go fishing in the river. But something like <0> is unheard of!<br>   ""I was trying to catch fish... I never expected to catch something like this! I hope the people here at the farm will be able to put it to good use,"" said the tourist, blushing slightly.<br>   Following tourists might not be a bad idea once in a while..."
"#01308","Crop Craze"
"#01309","   According to info we have just received, a TV show about <0> cuisine has sparked a nationwide craze for the crop. The product is flying off supermarket shelves, temporarily tripling market prices!"
"#01310","Anti-Craze"
"#01311","   According to info we have just received, a TV show about <0> cuisine has just reminded everyone how much they dislike the crop. ""I'm so over that stuff,"" said one housewife. ""I can't even stand to look at it!""<br>   As a result, market prices have temporarily decreased."
"#01313","Features a <co=0000ff>juice shop</co> that sells fresh fruit juice."
"#01315","Features a <co=0000ff>deli</co>. It seems to have a problem..."
"#01317","Features a <co=0000ff>rice ball shop</co> popular<br>for its chunky ingredients."
"#01319","If you listen carefully, you can hear a <co=0000ff>chicken</co>."
"#01321","They're looking for someone to look after a newborn <co=0000ff>pig</co>..."
"#01323","Has a healthy <co=0000ff>cow</co>."
"#01325","Features an organic <co=0000ff>restaurant</co> that uses local ingredients."
"#01327","Features a <co=0000ff>golf green</co> that<br>someone made as a hobby."
"#01329","Features a mysterious<co=0000ff> cave</co>..."
"#01331","Features a popular shop with original products like <co=0000ff>ice cream</co>."
"#01333","Features a natural food <co=0000ff>cafe</co> that's trying to come up with new dishes."
"#01335","Features a <co=0000ff>jam shop</co> that makes jams and jellies from nearby fields."
"#01337","Features a shop that specializes in <co=0000ff>mushrooms</co>."
"#01339","Features a famous <co=0000ff>sweet shop</co> that uses fresh fruits."
"#01341","Features a <co=0000ff>lab</co> that is researching next-gen energy sources."
"#01342","Shipment"
"#01343","Harvest"
"#01344","Tourism"
"#01345","Staff"
"#01346","Morning Drink"
"#01347","Oranges are needed to develop a new drink."
"#01348","Classic Juice"
"#01349","Create a juice that adults and children will like."
"#01350","Morning Drink 2"
"#01351","Requires oranges grown in a field with a <co=0000ff>moisture</co> of <co=0000ff>100</co>."
"#01352","Appeal Drink"
"#01353","Develop a drink to attract customers to the shop."
"#01354","Appeal Drink 2"
"#01355","Requires fruit with an <co=0000ff>appearance</co> of at least <co=0000ff>50</co>."
"#01356","Original Juice"
"#01357","Requires fruit with <co=0000ff>quality</co> of <co=0000ff>D</co> or above."
"#01358","Original Juice 2"
"#01359","Make an original juice blend<br>for the shop."
"#01360","=#00431"
"#01361","Sell vegetable juice to health-conscious customers."
"#01362","Classic Juice 2"
"#01363","Veggie Juice 2"
"#01364","=#00443"
"#01365","Vegetables are needed for beef stew."
"#01366","Minestrone"
"#01367","Develop a healthy soup dish."
"#01368","Beef Stew 2"
"#01369","Requires vegetables with <co=0000ff>quality</co> of <co=0000ff>D</co> or above."
"#01370","Ladies' Lunch"
"#01371","Develop a low-calorie lunch with salad."
"#01372","Ladies' Lunch 2"
"#01373","Requires vegetables from fields with a <co=0000ff>fertility</co> of <co=0000ff>25</co> or more."
"#01374","Minestrone 2"
"#01375","Requires vegetables with a <co=0000ff>taste</co> of <co=0000ff>50</co> or more."
"#01376","Chinese Food"
"#01377","Develop a Chinese dish called green pepper steak."
"#01378","Pizza Lunch"
"#01379","Research a pizza lunch that is even good cold."
"#01380","Chinese Food 2"
"#01381","Light Pickles"
"#01382","Create pickles that will be the perfect match for rice balls."
"#01383","Garlic Pickles"
"#01384","Sell a line of garlic pickles."
"#01385","Light Pickles 2"
"#01386","Requires vegetables from fields with a fertility of 23 or more."
"#01387","Mixed Rice"
"#01388","Make rice balls using rice mixed with other ingredients."
"#01389","Mixed Rice 2"
"#01390","Requires vegetables with quality of D or above."
"#01391","Side Dishes"
"#01392","Sell small dishes a la carte."
"#01393","Side Dishes 2"
"#01394","Requires vegetables with quality of C or above."
"#01395","New Pickles"
"#01396","Try some new and unexpected types of pickles."
"#01397","Garlic Pickles 2"
"#01398","New Pickles 2"
"#01399","Caesar Salad"
"#01400","With salads, freshness is paramount. Be sure to provide fresh ingredients."
"#01401","Caesar Salad 2"
"#01402","Requires vegetables grown in a field with a <co=0000ff>moisture</co> of <co=0000ff>100</co>."
"#01403","Lunch Menu"
"#01404","Add a ginger stir fry to the lunch menu."
"#01405","Lunch Menu 2"
"#01406","Requires ham with a <co=0000ff>taste</co> of <co=0000ff>60</co> or above."
"#01407","Casserole"
"#01408","Develop a creamy casserole that's sure to become a hit."
"#01409","Casserole 2"
"#01410","Requires produce with a <co=0000ff>taste</co> of <co=0000ff>50</co> or above."
"#01411","Hot Pot"
