"@title","English"
"#00713","Sunny Rentals"
"#00714","Stores have great selection. Is starting online rentals."
"#00715","Candy Company"
"#00716","Has been making candy the same way for generations."
"#00717","Stock Brokerage"
"#00718","This securities company recently expanded online."
"#00719","Airline"
"#00720","Offers both bargain fares and luxury tours."
"#00721","Insurance Comp."
"#00722","This global insurance company even offers injury insurance."
"#00723","Beekeeping Comp."
"#00724","This hive of activity can be heard miles away."
"#00725","TV Station"
"#00726","Has a sports channel with many rabid soccer fans."
"#00727","Auto Company"
"#00728","Has electric car patents, and also deals in motorsports."
"#00729","Aerospace Co."
"#00730","Working on a manned flight to Jupiter."
"#00731","Investor"
"#00732","This famous investor is among the world's richest."
"#00733","Rare Metals Co."
"#00734","A global company that mines rare metals at sea."
"#00735","Palmgreaser Inc"
"#00736","A company with a shady reputation."
"#00737","KoalaNet"
"#00738","Famous for patents for communicating with animals."
"#00739","Oil Company"
"#00740","A global energy company run by King Ackbar."
"#00741","Drug Company"
"#00742","Makers of an excellent cold remedy."
"#00743","Banana Gardens"
"#00744","A theme park visited by many people from overseas."
"#00745","Bearington Const."
"#00746","A construction company with lots of strong workers."
"#00747","Kairo Inc."
"#00748","Mainly hires out mascots to various companies."
"#00749","Bearz"
"#00750"," E"
"#00751","Former FW."
"#00752","Lopez"
"#00753"," J"
"#00754","Can whistle loudly."
"#00755","Nelson"
"#00756"," O"
"#00757","Collects car models."
"#00758","Greene"
"#00759"," A"
"#00760","Learned from video games."
"#00761","Campbell"
"#00762"," S"
"#00763","Can play with broken bones."
"#00764","=#00354"
"#00765"," L"
"#00766","Collects eyeglasses."
"#00767","Lewis"
"#00768"," V"
"#00769","Speaks 5 languages."
"#00770","Woods"
"#00771","=#00753"
"#00772","Does sit-ups every day."
"#00773","Cooper"
"#00774","=#00762"
"#00775","Doesn't like eye contact."
"#00776","Walker"
"#00777"," H"
"#00778","Good at small talk."
"#00779","Brooks"
"#00780","=#00753"
"#00781","Good at lifting."
"#00782","Scott"
"#00783"," K"
"#00784","Has led a hard life."
"#00785","Torres"
"#00786"," B"
"#00787","Wants to direct films."
"#00788","Parker"
"#00789"," P"
"#00790","Was famous as a player."
"#00791","Peterson"
"#00792","=#00789"
"#00793","Looks great in a jersey."
"#00794","Robinson"
"#00795","=#00762"
"#00796","Runs funny."
"#00797","Simmons"
"#00798"," G"
"#00799","Plays by own rules."
"#00800","Price"
"#00801","=#00768"
"#00802","Good at inflating balls."
"#00803","Long"
"#00804"," F"
"#00805","Picky about sports drinks."
"#00806","Evans"
"#00807","=#00753"
"#00808","Good at visualization."
"#00809","Sanchez"
"#00810"," D"
"#00811","Does referee impressions."
"#00812","Turner"
"#00813"," N"
"#00814","Hates penalty kicks."
"#00815","=#00591"
"#00817","=#00585"
"#00818","=#00786"
"#00819","Quite an architect."
"#00820","=#00593"
"#00821"," bot"
"#00822","Wants to eat sushi."
"#00823","=#00596"
"#00824"," Prin"
"#00825","Wants to go on vacation."
"#00826","Hello."
,"I'm your assistant coach. I'll be lending a helping hand to the team!"
,"I know we're just starting out, but I hope that someday we'll be the best in the world!"
,"It looks like the <0> players have arrived on the bus. Let's go meet them."
"#00827","Well done. <0> years have now passed. This ends the first part of the game."
,"Your Clear Points will now be calculated."
"#00828","You have<co=0000ff> <0> </co>total Clear Points."
,"Congratulations! You beat your high score."
,"You got a <1> trophy!"
,"You can see your trophy on the game's <co=0000ff>title screen</co>."
,"Try to get an even better score next time!"
"#00829","You have<co=0000ff> <0> </co>total Clear Points."
,"Unfortunately, you didn't beat your high score."
,"Try to get an even better score next time!"
"#00830","From now on, your high score will no longer be updated."
,"But you can keep managing your soccer team for as long as you like."
,"Good luck!"
"#00831","Select the player you want to train."
"#00832","You don't have any free players. You may need to hire some more."
"#00833","You don't have enough <co=0000ff>Research Points</co> to perform training."
,"You can get Research Points by playing matches or using <co=0000ff>Team Facilities</co>."
"#00834","You don't have enough <co=0000ff>Research Points</co> to perform team management."
,"You can get Research Points by playing matches or using <co=0000ff>Team Facilities</co>."
"#00835","You don't have enough funds."
"#00836","You are currently participating in the <0>."
,"Try again when the schedule is open."
"#00837","Congratulations! We are now the <co=0000ff>Amateur League Champions</co>!"
"#00838","Congratulations! We are now the <co=0000ff>Regional League Champions</co>!"
"#00839","Congratulations! We are now the <co=0000ff>National League Champions</co>!"
,"We're officially the best team in the country!"
"#00840","Congratulations! The <0> is now…"
,"<co=0000ff>The World League Champion</co>! We're the best in the world! Amazing!"
"#00841","Congratulations! It wasn't easy, but we're now the <co=0000ff>Kairo League Champions</co>!"
"#00842","The Amateur League schedule is now over."
,"We came in #<0>... Let's try again and see if we can come in first!"
"#00843","The Regional League schedule is now over."
,"We came in #<0>... Let's try again and see if we can come in first!"
"#00844","The National League schedule is now over."
,"We came in #<0>... Let's try again and see if we can come in first!"
"#00845","The World League schedule is now over."
,"We came in #<0>... Let's try again and see if we can come in first!"
"#00846","The Kairo League schedule is now over."
,"We came in #<0>... Let's try again and see if we can come in first!"
"#00847","Okay, we'll use <0> and try to keep a good balance!"
"#00848","Okay, we'll try to emphasize offense with <0>!"
"#00849","Okay, we'll try to emphasize defense with <0>!"
"#00850","This is an average player. All of their stats can be raised to a fair level."
"#00851","This is an exceptional player. All of their stats can be raised to very high levels."
"#00852","Whoa! This is a world-class player! All of their stats can be raised to world-class levels."
"#00853","Wow! A superstar player!"
,"The sky's the limit when it comes to improving their stats! We have to get this one!"
"#00854","This player is best suited to be a striker. They have excellent ball-keeping ability, and can kick as well."
,"We should use them as a forward."
"#00855","This player has muscles like a bodybuilder. Their strength makes it easy for them to steal the ball."
,"But they do seem a bit slow."
"#00856","This player is a showboat. While they are not as strong physically, they do make the team a bit more popular."
"#00857","This is a seldom-seen child player. While their stats are low, they are often quite popular."
"#00858","A technician has great confidence in their technique, making them good for a midfielder."
"#00859","A skilled playmaker. This kind of player is perfect for a midfielder."
,"We definitely need to try to get him!"
"#00860","This player has a free personality. We don't know what their stats are like..."
"#00861","A speedster is the fastest kind of player. They can be midfielders or forwards."
"#00862","Oh! A defender! As you might expect, they're very good at defense."
,"We definitely need to try to get him!"
"#00863","This is an average player. Their GK stats can be raised to a fair level."
"#00864","This is an exceptional player. Their GK stats can be raised to a very high level."
"#00865","You'd think this player had eight arms, they're so good at goal-keeping. Their GK stat can be raised very high."
"#00866","Whoa! This is a world-class player! Their GK stats can be raised to world-class levels."
,"We definitely need to try to get him!"
"#00867","Whoa! A super GK!"
,"The sky's the limit when it comes to improving their stats! We have to get this one!"
"#00868","We currently have contracts with <0> sponsors."
"#00869","All right... What should we do about our <co=0000ff>contract with the coach</co> for next year?"
"#00870","Select a new coach. Their coaching ability will change the <co=0000ff>effectiveness of team practice."
"#00871","I look forward to working with you."
,"I'll guide this team to victory!"
"#00872","Thank you! I look forward to working with you in the coming year."
"#00873","Not used"
"#00874","The end of the year is approaching. It's time to renew our players' contracts."
"#00875","Let's work with this lineup in the coming year."
"#00876","Choose the player you want to dismiss."
"#00877","Thanks for everything. Maybe we'll meet again someday. Goodbye..."
"#00878","I see... I hope I can find another team that will have me."
"#00879","I see... I guess it can't be helped..."
"#00880","You cannot have less than 11 players."
"#00881","They seemed interested, but you couldn't cut a deal this time."
,"If you try again, maybe you'll get to 100%!"
"#00882","You can negotiate with <0> players."
"#00883","There are no players on the hiring list."
,"You might get more if you won a cup."
"#00884","What do you want to build?"
"#00885","You are currently upgrading the <0>."
"#00886","You are currently performing <0>."
"#00887","You joined the <0>. Let's do our best to win!"
,"The first match is in <1> weeks!"
"#00888","Okay, this is league match #<0>! Let's go to the stadium!"
"#00889","Today is the <co=3366ff>final league match</co>. Let's give it our all!"
,"Let's head for the stadium!"
"#00890","This match might be what <co=3366ff>puts us on top</co>!"
,"This is the big game! I believe we can do it!"
"#00891","We have applied to the <0>."
,"It will be held in <1> weeks. I hope we win!"
"#00892","The <0> is today!"
,"Let's head for the stadium!"
"#00893","We won!"
,"Let's keep this up for the next match!"
"#00894","Unfortunately the cup match ended in a tie."
,"Let's try again after practicing some more!"
"#00895","Let's train our players and try again!"
"#00896","Our first goal!"
"#00897","You've set your offense to Long Ball. With this strategy, you use long passes to"
,"get in front of the goal quickly. This works best if your forward's Body stat is high."
"#00898","You've set your offense to Dribble."
,"This works best if your midfielders' Speed and Technique stats are high."
"#00899","You changed ticket prices. Hopefully this will attract more fans."
"#00900","Extending the contract has increased your <co=3366ff>coach's level</co>."
,"That should make training more effective!"
"#00901","You can have up to 30 players."
,"To hire a new player, you will need to <co=3366ff>dismiss a current one</co>."
"#00902","You currently have a contract with <0>. You get an income of <1> per match."
,"Their satisfaction with your team is at <2>%. If their satisfaction goes up, so will your income."
"#00903","Our performance has been good recently, and our Team Evaluation is on the rise."
,"We just got word from the National Soccer Association that we can go up in rank!"
"#00904","I look forward to working with you!"
,"I'll do my best to help us win!"
"#00905","Now that I'm with you, we'll win for sure!"
,"Get ready for the golden age!"
"#00906","Thanks for choosing me."
,"I'll do my best to help us win!"
"#00907","Greetings!"
,"I no speak English so good."
,"But I try hard, yes?"
"#00908","Hello."
,"I like your country. Very nice! I make team win!"
"#00909","Nice meet you!"
,"I work hard! Be one of team!"
,"I am thanking you!"
"#00910","Hi."
,"My golden right leg will make us champions!"
"#00911","Good morning."
,"I like your country very much. It is, how you say, craptacular!"
,"I try hard!"
"#00912","Obrigado!"
,"I very happy to be here. What a country!"
,"I hope I get many goals!"
"#00913","Hello."
,"I may have a bit of a strange name, but my skills are guaranteed."
,"Just show me where the goal is and I'll take care of the rest!"
"#00914","Hello."
,"I'm trying to be a musician, but I thought I'd try my hand at being a soccer player too. Or should I say ""my foot?"""
,"I want to make a lot of goals and get lots of fans."
"#00915","Nice to meet you!"
,"I came a long way just to be a soccer player."
,"I hope to get a lot of points. Maybe even pull off a hat trick!"
"#00916","I look forward to working with you!"
,"I'm really better at baseball than soccer, but I'll try my best to learn the rules!"
,"Thanks!"
"#00917","I look forward to working with you!"
,"Maybe if I impress you as a player, you'll let me put my company's name on the uniforms!"
,"I'll do my best!"
"#00918","Hello."
,"I haven't been in your country long, but I'll do my best!"
"#00919","I look forward to working with you!"
,"I'll do my best to help us win!"
,"I'd like to be paid in bananas, if possible!"
"#00920","I look forward to working with you!"
,"I'll do my best to help us win!"
,"I'll try hard to not let my head get mistaken for the ball again!"
"#00921","I look forward to working with you!"
,"I'm not much for sports, but I can't turn down a big paycheck!"
,"I'll do my best to make us champions!"
"#00922","Our Meet-and-Greet rank has gone up, increasing its effectiveness!"
,"We have now discovered new <co=3366ff>sponsor candidates</co>!"
"#00923","Our Autograph Event rank has gone up, increasing its effectiveness!"
,"We have now discovered new <co=3366ff>coach candidates</co>!"
"#00924","Our Soccer Camp rank has gone up, increasing its effectiveness!"
,"We have now discovered new <co=3366ff>player candidates</co>!"
"#00925","Our Coach Lecture rank has gone up, increasing its effectiveness!"
,"We have now discovered new <co=3366ff>training techniques!"
"#00926","Our Exhibition Tour rank has gone up, increasing its effectiveness!"
,"We have now discovered a new <co=3366ff>cup match!"
"#00927","The rank of our team's Peripheral Facilities has gone up, increasing their effectiveness!"
,"We have now discovered a new <co=3366ff>facility!"
"#00928","Congratulations on winning the Beginner's Cup!"
,"They say it's more difficult than league matches. We have our hard work to thank!"
"#00929","Congratulations on winning the Amateur Cup!"
"#00930","Congratulations on winning the Eco Cup!"
"#00931","Congratulations on winning the Regional Cup!"
"#00932","Congratulations on winning the Bearington Cup!"
"#00933","Congratulations on winning the National Cup!"
"#00934","Congratulations on winning the World Tournament!"
"#00935","Hello. I'm the chairman of the Amateur Soccer Association."
,"I've been impressed with what I've seen of your team recently, and I'd love for you to join the Amateur League."
,"Keep working hard and you have the potential to go up against the best teams in the country."
"#00936","We've finally been given permission to play in league matches!"
,"Select ""League Match"" from <co=0000ff>""Menu"" > ""Matches""</co>!"
"#00937","We did amazingly well, if I do say so myself!"
,"I think it's given the players some confidence as well!"
"#00938","We won the Tune-Up Match!"
,"It's all thanks to our hard work!"
"#00939","We won the Practice Match!"
,"We really were able to take advantage of our skills!"
"#00940","We managed to win the Strengthening Match!"
,"Even though we were facing a stronger team, we really did well!"
"#00941","Congratulations! We won a league match!"
,"There's nobody left to face us in this league!"
"#00942","Congratulations! We played amazingly well!"
"#00943","Hello. My name is <co=3366ff>E Bearz</co>. I'm the coach of <0>."
,"I'm in charge of team practice. I'll make sure they make progress."
,"Let's do our best to become a major team!"
"#00944","Our application to form an official team has been approved!"
,"Now we can play in matches."
,"Select <co=3366ff>""Menu"" > ""Matches""</co> and play a Practice Match!"
"#00945","We can now <co=3366ff>upgrade our facilities</co>."
,"It's a bit expensive, but it should let us get a lot of <co=3366ff>Research Points."
"#00946","A new player has joined our team!"
"#00947","The <0> have now played in 10 matches!"
,"It looks like you're doing a good job managing the team!"
"#00948","The <0> have now played in 50 matches!"
,"It looks like you're doing a good job managing the team!"
"#00949","The <0> have now played in 100 matches!"
,"Let's keep up the good work!"
"#00950","The <0> have now played in 500 matches!"
,"With that many matches under our belts, we're veterans! And to think we were once so small..."
,"Let's keep up the good work!"
"#00951","We still haven't gotten approval to start our team, so we can't participate in any matches yet."
,"Just wait a bit longer."
"#00952","For the moment, we'll use the ""<co=3366ff>Team Practice</co>"" policy."
,"All of the team members will practice on the field. Select this when you want to get experience points."
,"Let's try to step up our practice a bit."
"#00953","For the moment, we'll use the ""<co=0000ff>Use Facilities</co>"" policy."
,"Our players will practice with the facilities on the grounds."
,"Use this when you want to get a lot of <co=3366ff>R<co=0000ff>esearch Points</co>."
"#00954","For the moment, I've selected ""<co=0000ff>Player's Choice</co>."""
,"It'll be up to the players whether they want to use the facilities or practice on the field."
,"If you're not sure, this might not be a bad choice."
"#00955","The second half is about to begin! The teams have changed field sides."
,"<co=0000ff>Touch the upper right</co> to change your offensive strategy. Give it a try!"
,"Let's hope our players do well in the second half!"
"#00956","Here you can negotiate to hire a new player."
,"Things like your <co=0000ff>Team Evaluation and Fame</co> are the keys to success."
"#00957","Here you can <co=0000ff>negotiate with a sponsor</co> to have them help support you."
,"Things like your <co=0000ff>Team Evaluation and Fame</co> are the keys to success."
"#00958","Soon we'll be facing our first match."
,"I hope we win!"
,"........"
,"It's almost time. I'm so nervous!"
"#00959","In this empty lot, you can build things like training facilities or a shop for players to use."
"#00960","Here you can train players individually."
,"Try to train the players who you want to develop."
"#00961","I suggest you start with <co=0000ff>Body and Technique </co>training."
"#00962","Here you can change team <co=0000ff>Formation</co> and <co=0000ff>Starting Member</co> settings."
,"<co=0000ff>When you get a new player,</co> don't forget to include them here."
"#00963","There are both offensive and defensive formations."
,"Try using settings that give you a good balance."
"#00964","Here you can change your starting members."
,"Press the left softkey to compare the players' stats."
,"You'll probably want to choose players with higher stats to be starting members."
"#00965","Here you can compare a list of your players' stats."
,"<co=0000ff>Exceptional</co> players and <co=0000ff>Strikers</co> tend to develop more than the average player."
,"Move the scroll bar down to see information for all of your players."
"#00966","Here you can power up your team facilities."
,"This will change the number of <co=3366ff>Research Points</co> players get when using the facilities. Take advantage of this!"
"#00967","Here you can do activities to increase your <co=3366ff>fans in the region</co>."
,"Try getting more fans so the stadium will be full when we play!"
"#00968","It's almost the end of the year."
,"At the end of the year, you can reevaluate your player and coach contracts. Try to get a good overview."
"#00969","I see that you've said hello to the coach. Now it's time to start managing the team."
,"To strengthen your team, why don't you try <co=3366ff>hiring players</co>?"
,"You can get information about how to play the game from the menu at any time."
,"Why don't you open <co=3366ff>""Menu"" > ""Manage Team""</co> and try negotiating?"
"#00970","A local business who saw us play just told us that they'd like to be our <co=3366ff>sponsor</co>!"
,"Try to get lots of different sponsors!"
,"Open <co=3366ff>""Menu"" > ""Manage Team""</co> to try negotiating with a sponsor."
"#00971","Hello there. I'm in charge of the Regional League."
,"I've been impressed with what I've seen of your team, and I'd love for you to join the <co=3366ff>Regional League</co>."
,"I'm sure you would make a great addition to our league!"
,"I look forward to it."
"#00972","Hello. I'm looking for a team to join the <co=3366ff>National League</co>."
,"Actually, one of our teams--the Palmgreasers--was recently kicked out of the league."
,"I think your team would be a great addition to the <co=3366ff>National League</co>."
,"I look forward to it."
"#00973","How do you do? I'm the chairman of the World Soccer Association."
,"Having seen your ability, I'd like to invite you to join the <co=3366ff>World League</co>."
,"Our league is chock-full of strong teams, so winning might be difficult."
,"But I hope you'll try."
"#00974","Hello. My name is Kairobot."
,"I recently downloaded the latest soccer AI, so I thought I'd start league play with my own team."
,"Your team is famous worldwide, so it would be an honor if you would join our league."
,"I look forward to it."
"#00975","We've been invited to play in the <co=0000ff>Regional League</co>! I think we should do it!"
,"Select ""Menu"" > ""League Match"" to apply."
"#00976","We've been invited to compete for the top spot in the country in the <co=3366ff>National League</co>!"
,"Select ""Menu"" > ""League Match"" to apply."
"#00977","I can't believe it! We've been invited to play in the <co=3366ff>World League</co>! I never thought we'd be up against the best!"
,"Select ""Menu"" > ""League Match"" to apply."
"#00978","It's not very well known, but we've been invited to join the <co=0000ff>Kairo League</co>!"
,"I don't know how good the teams are, but..."
,"Select ""Menu"" > ""League Match"" to apply."
"#00979","...Plus, we can now re-sod our playing field!"
,"You can do it by selecting ""<co=3366ff>Upgrade Facilities</co>."" It'll make our practices more effective!"
"#00980","<co=3366ff>Winning the Regional Cup</co> has made it possible to expand our practice field!"
,"Select ""<co=3366ff>Upgrade Facilities</co>"" to do it!"
"#00981","Now we have two places to practice. It should make our practice more effective!"
"#00982","...Plus, now we can expand the <0>'s home stadium!"
,"That will allow it to seat more fans!"
,"Select ""<co=3366ff>Upgrade Facilities</co>"" to do it!"
"#00983","Our team is finally good enough to take part in league play."
,"Why don't you try some <co=3366ff>Fan Activities</co> to attract more fans?"
,"<co=3366ff>Select ""Menu"" > ""Manage Team""</co> to contribute to the region and attract more fans."
"#00984","You can now play in the Regional League."
"#00985","You can now play in the National League."
"#00986","You can now play in the World League."
"#00987","You can now play in the Kairo League."
"#00988","The Team Shop is finished!"
,"Now we can sell official team merchandise!"
,"We'll start selling it at the stadium as well to increase our <co=3366ff>match income</co>!"
"#00989","<0>'s Aura is at maximum!"
,"<co=3366ff>Touch the player's name</co> when they are close to the ball and they will exert more power than usual!"
,"Keep an eye on the remaining time and do it just when you need it!"
"#00990","Congratulations! The negotiations were a success!"
,"Players are paid <co=3366ff>each time they play in a match.</co> You'll probably want to play your strongest players first."
,"Select <co=3366ff>""Menu"" > ""Edit Team""</co> to change your lineup."
"#00991","We can finally take part in league play!"
"#00992","I think the players are excited about their first match, too."
,"Let's work hard to become a strong team!"
"#00993","You can't perform any team management activities yet."
,"Please wait a bit longer."
"#00994","In league play, you get <co=3366ff>3 points</co> for winning a match."
,"A tie gets you <co=3366ff>1 point</co>. The team with the most points at the end is the winner."
,"I hope that'll be us!"
"#00995","The negotiations went well! We'll get <1> for each match!"
,"In addition, we got a bonus in honor of our new sponsorship! Use it well!"
"#00996","Hmm... I think we'll pass this time. Maybe we'll talk again later."
"#00997","Hello. I saw the name ""<0>"" in the stars. I think our fates are intertwined."
,"I'd like to be your team's sponsor from now on."
"#00998","We have to support our local team! And we'd love to cheer you on at your games!"
"#00999","Hello! We would like to help entertain guests coming from far away to see your matches."
,"We'd like to be your team's sponsor from now on."
"#01000","You're showing a lot of promise, and we'd like to grow along with you!"
,"We would like to be your team sponsor."
"#01001","Hello. I'd like to take some good photos of your players in action!"
,"I'd like to be your team's sponsor from now on."
"#01002","We have to support our local team!"
,"And our entire circus will come to all of your games!"
"#01003","We have to support our local team!"
,"And our entire staff will come to all of your games!"
"#01004","Hello. We're very impressed with your team's enthusiasm!"
,"We'd like to be your team's sponsor from now on."
"#01005","A famous team like yours will be perfect for our advertising campaign!"
,"We'd like to be your team's sponsor from now on."
"#01006","Hello. I'd like to use my authority as ""manager for a day"" to become your team's sponsor!"
,"I'm looking forward to some exciting matches!"
"#01007","We hope our company's support will help you become a stronger team!"
,"We'd like to be your team's sponsor from now on."
"#01008","Hello. We'd like to use your players to help convey the appeal of our hot springs!"
,"We'd like to be your team's sponsor from now on."
"#01009","Hello. We're looking for players to use in our upcoming soccer video game."
,"We'd like to be your team's sponsor from now on."
"#01010","Hello. We'd love to feature your team in one of our candy commercials."
,"We'd like to be your team's sponsor from now on."
"#01011","Hello. We'd love to feature your team in one of our car commercials."
,"We'd like to be your team's sponsor from now on."
"#01012","Hello. We're working to make private space tourism possible."
,"We'd like to sponsor your team to help get our message out."
"#01013","Hi there. I own a chain of stationery stores across the country. We just had our IPO."
,"And an album of my kazoo playing just went double platinum. You might call me a renaissance woman…"
,"I've decided to devote my fortune to sponsoring art and sports."
"#01014","I was out digging in my back yard when I hit an oil well! I'm making money faster than I can spend!"
,"I've invested in a video game company before, but now I think I'd like to try my hand at soccer."
"#01015","The team we had been supporting got disbanded, so now we're looking for a new one."
,"I hope you'll win and spread our name far and wide!"
"#01016","Hello. We've just developed the most advanced mobile phone in the world."
,"We thought we should try sponsoring a sports team to raise people's awareness of us."
"#01017","I was digging in my garden, when up from the ground came a bunch of oil! I've got too much money!"
,"I thought I could use some of my extra cash sponsoring a sports team."
"#01018","How do you do? Our village is having a bit of a soccer boom at the moment."
,"We've got a number of skilled players, so just let us know if you need a pitcher or batter!"
"#01019","Uh... I don't think he understands the difference between baseball and soccer..."
,"I'm not sure about that one..."
"#01020","Hello. My company's construction of the largest radio tower in the world is nearly complete."
,"Now I'm planning the biggest stadium in the world."
,"But first I'd like to try becoming a sponsor of a soccer team, if you don't mind."
"#01021","Hello. Thank you for getting this far."
,"My old agency had me return to my job as a mascot, and even had me star in my own cartoon!"
,"But the ratings were terrible and I lost everything..."
,"I was renting myself out as a metal detector when I found some rare metals! Now I'd like to sponsor your team."
,"If things go well, you might even be able to use my heliport! Good luck."
"#01022","You did incredibly well at that Practice Match not long ago."
,"We're also trying to strengthen our team, so if don't mind, we can play each other."
,"If you want to try, select ""Cup Match"" and then ""<co=3366ff>Blue Stars Match</co>."""
"#01023","It looks like our fans' Support is getting higher."
,"Support <co=3366ff>helps your players build up their Auras</co>."
,"You'll want your fans' Support anytime you play!"
"#01024","Preparing for team Meet-and-Greet!"
"#01025","Preparing for Autograph Event!"
"#01026","Preparing for Soccer Camp!"
"#01027","Preparing for Coach Lecture!"
"#01028","Preparing for Exhibition Tour!"
"#01029","Preparing Peripheral Team Facilities!"
"#01030","We're in the newspaper! This should have a good effect on the team."
"#01031","We've upgraded to a grass practice field!"
,"That should make training more effective!"
"#01032","We now have a natural grass practice field, complete with lights!"
,"That'll make our training even more effective!"
"#01033","We've expanded our practice field. Now we can build even more facilities."
"#01034","We've renovated our home stadium."
,"That will allow it to seat more fans!"
"#01035","We seem to be having trouble winning..."
,"A friend of mine, a player named <co=3366ff>D Heckum</co>, wants to join our team."
,"He's an exceptional player. Maybe he can help us win!"
"#01036","Plus... We just got a grant from the Soccer Association!"
,"Use it wisely!"
"#01037","We've been having a lot of ties..."
,"I've been thinking about it and... I stumbled upon <co=3366ff>35 Research Points</co> to use for training!"
,"Try using training to increase your <co=3366ff>forward's Body and Kick </co>stats."
"#01038","That was a good game, but we lost..."
,"A friend of mine, a player named <co=3366ff>J Vuzela</co>, wants to join our team."
,"If we could sign him, I'm sure he could help us win!"
"#01039","<0>'s <1> stat has reached 1,000!"
,"Who would have thought one of our players could test his limits like that!"
"#01040","It looks like you haven't unlocked this item yet."
,"You may discover it after playing more matches."
"#01041","The negotiations went well! We'll get <1> for each match!"
,"Plus, we're getting a <co=3366ff>one-time bonus</co>, and we're being introduced to a <co=3366ff>new sponsor</co>! Use the money well!"
"#01042","=#00228"
"#01043","=#00231"
"#01044","=#00234"
"#01045","=#00237"
"#01046","=#00240"
"#01047","=#00590"
"#01048","=#00595"
"#01049","Wairobot"
"#01050","G. Bearington"
"#01051","Secretary"
"#01052","=#00677"
"#01053","Mall Manager"
"#01054","Manageress"
"#01055","Eyeglass Co."
"#01056","=#00685"
"#01057","Circus Owner"
"#01058","Waitress"
"#01059","Chinese Chef"
"#01060","Food Comp."
"#01061","=#00695"
"#01062","=#00697"
"#01063","Duck Duckson"
"#01064","Sushi Chef"
"#01065","=#00703"
"#01066","B's Billboards"
"#01067","=#00707"
"#01068","Instrument Co."
"#01069","=#00711"
"#01070","=#00713"
"#01071","=#00715"
"#01072","=#00717"
"#01073","=#00719"
"#01074","=#00721"
"#01075","Beekeeper Co."
"#01076","=#00725"
"#01077","=#00727"
"#01078","=#00729"
"#01079","Rare Metal Co."
"#01080","KoalaNet Pres"
"#01081","King Ackbar"
"#01082","=#00741"
"#01083","=#00592"
"#01084","Blue Stars Rep"
"#01085","Sun Rays"
"#01086","Rays"
"#01087"," Stadium"
"#01088","Smith"
"#01089","=#00564"
"#01090","Blue Stars"
"#01091","Stars"
"#01092","Blue Star Stadium"
"#01093","Uzay"
"#01094","Swar"
"#01095","Dribblers"
"#01096","=#01095"
"#01097","Dribbler Stadium"
"#01098","Mays"
"#01099","James"
"#01100","Blowfish"
"#01101","=#01100"
"#01102","Blowfish Stadium"
"#01103","Fugu"
"#01104","Puffer"
"#01105","Sea Slugs"
"#01106","Slugs"
"#01107","Slug Stadium"
"#01108","=#00426"
"#01109","Watts"
"#01110","Wild Dogs"
"#01111","Dogs"
"#01112","Dogs Stadium"
"#01113","Bay"
"#01114","Anders"
"#01115","Burrowers"
"#01116","=#01115"
"#01117","Burrowers Stadium"
"#01118","Kelly"
"#01119","Walton"
"#01120","Tapeworms"
"#01121","Worms"
"#01122","Worm Stadium"
"#01123","Bates"
"#01124","=#00393"
"#01125","Treefrogs"
"#01126","Frogs"
"#01127","Ribbit Stadium"
"#01128","Norman"
"#01129","Garrett"
"#01130","Peach Pits"
"#01131","Pits"
"#01132","Peachy Stadium"
"#01133","Carson"
"#01134","Fields"
"#01135","Cafe Lattes"
"#01136","Lattes"
"#01137","Latte Stadium"
"#01138","Jennings"
"#01139","Walters"
"#01140","Eels"
"#01141","=#01140"
"#01142","Slimy Stadium"
"#01143","Flores"
"#01144","Goodman"
"#01145","Hamsters"
"#01146","=#01145"
"#01147","Hamster Stadium"
"#01148","Hines"
"#01149","Knight"
"#01150","Nachos"
"#01151","=#01150"
"#01152","Cheesy Stadium"
"#01153","=#01134"
"#01154","Grant"
"#01155","Poison Oaks"
"#01156","Oaks"
"#01157","Calamine Stadium"
"#01158","Schwartz"
"#01159","Baldwin"
"#01160","Seagulls"
"#01161","=#01160"
"#01162","Gull Stadium"
"#01163","Johnson"
"#01164","Byrd"
"#01165","Hipsters"
"#01166","=#01165"
"#01167","Obscure Stadium"
"#01168","Ross"
"#01169","Strickland"
"#01170","Peanuts"
"#01171","=#01170"
"#01172","PBJ Stadium"
"#01173","Lucas"
"#01174","Jensen"
"#01175","Pastafarians"
"#01176","Pasta"
"#01177","Penne Stadium"
"#01178","=#00360"
"#01179","=#00570"
"#01180","Sweetbreads"
"#01181","Breads"
"#01182","Carbs Stadium"
"#01183","Myers"
"#01184","Burke"
"#01185","FC Spain"
"#01186","Spain"
"#01187","Madrid Stadium"
"#01188","Garcia"
"#01189","Gomez"
"#01190","FC Italy"
"#01191","Italy"
"#01192","Rome Stadium"
"#01193","Rossi"
"#01194","Costa"
"#01195","FC Germany"
"#01196","Germany"
"#01197","Berlin Stadium"
"#01198","Muller"
"#01199","Schmidt"
"#01200","FC Ackbar"
"#01201","=#00589"
"#01202","Petrol Stadium"
"#01203","King"
"#01204","Minister"
"#01205","FC Chimp"
"#01206","Chimp"
"#01207","Banana Stadium"
"#01208","Chimp A"
"#01209","Chimp Z"
"#01210","FC Kairo"
"#01211","=#00593"
"#01212","Kairo Park Field"
"#01213","Model 13"
"#01214","=MID(#01213,1,-2)&'2'"
"#01215","Wildflowers"
"#01216","=#01215"
"#01217","Flower Stadium"
"#01218","Bluebonnet"
